p0_1,p0_2,p0_3,p0_4,p0_5,p0_6,p0_7,p0_8,p*_1,p*_2,p*_3,p*_4,p*_5,p*_6,p*_7,p*_8,p*-p0_1,p*-p0_2,p*-p0_3,p*-p0_4,p*-p0_5,p*-p0_6,p*-p0_7,p*-p0_8
0.1176424372172269,0.052936844257315645,0.31132008074337497,0.07250991425576404,0.1910369358624452,0.06236089696013796,0.1522298961563714,0.039962994547363836,0.11186727900378138,0.045284379150860136,0.33398094054394256,0.06946293253046994,0.19734800250378076,0.05335655925168121,0.15437758005437544,0.03432232696110848,-0.005775158213445528,-0.007652465106455508,0.02266085980056759,-0.0030469817252941067,0.006311066641335572,-0.009004337708456753,0.0021476838980040436,-0.005640667586255359
0.10519561743458712,0.2056719122145543,0.22678329983574638,0.06448120103018304,0.15735417147943953,0.09244234315773991,0.09824333411874879,0.04982812072900082,0.10493341397109425,0.21283019704961717,0.23464417162977846,0.05559596774073566,0.1584718224738256,0.08509924228701982,0.10166936568357618,0.04675581916435288,-0.0002622034634928716,0.007158284835062867,0.007860871794032082,-0.008885233289447375,0.0011176509943860713,-0.007343100870720098,0.0034260315648273892,-0.003072301564647939
0.0912272109362764,0.10202384431904013,0.08794031231557005,0.047693364313956745,0.17593714378659203,0.2495536194479994,0.16850276343673506,0.0771217414438305,0.07947572625873245,0.10501181775242917,0.07897378003014888,0.04280987026959766,0.18184330053995026,0.25795115435495075,0.17424788585172013,0.07968646494247061,-0.011751484677543958,0.002987973433389038,-0.008966532285421172,-0.004883494044359088,0.005906156753358233,0.00839753490695136,0.0057451224149850655,0.00256472349864012
0.13702205535496412,0.09985631228808994,0.08186848980812159,0.11178161207827679,0.1939390979786015,0.1644240227278524,0.03619879871348149,0.174909611050612,0.13506141685155518,0.10137866963569964,0.08065422514369253,0.1101744429199318,0.20280687043600815,0.162062623405332,0.03545228001490269,0.17240947159287817,-0.00196063850340894,0.001522357347609693,-0.00121426466442906,-0.0016071691583449954,0.008867772457406636,-0.0023613993225203855,-0.0007465186985788005,-0.0025001394577338354
0.06487866319236951,0.07339867860039516,0.11402578952985425,0.1909804701869694,0.04879612082703103,0.19802725975255278,0.0542312778001425,0.2556617401106854,0.06256196516276566,0.0709288242347178,0.11449977545460241,0.18745380835730335,0.04777718191912545,0.19880866423622537,0.04768348987185964,0.27028629076340027,-0.002316698029603853,-0.002469854365677357,0.00047398592474816315,-0.0035266618296660446,-0.001018938907905581,0.0007814044836725875,-0.00654778792828286,0.014624550652714896
0.17625774416542103,0.11456198047447919,0.03909554058335949,0.2054118507420791,0.1361782268620283,0.08234289494114513,0.10735654300645736,0.13879521922503038,0.1814488359696392,0.11800863796931009,0.03562002504618708,0.2136312404152115,0.1344024982643134,0.07135710102186166,0.10706921300082012,0.13846244831265694,0.005191091804218173,0.0034466574948309042,-0.003475515537172409,0.008219389673132405,-0.0017757285977148818,-0.010985793919283476,-0.000287330005637243,-0.0003327709123734368
0.08579039251144692,0.06671186939361619,0.2225222358851754,0.10210600514041293,0.09657038720099226,0.10210639625422012,0.11463713105910454,0.20955558255503165,0.0883610807503278,0.05741371531022747,0.23139995185574605,0.09461648811505693,0.09559621726295307,0.09531018663983003,0.11984951526078268,0.21745284480507596,0.002570688238880875,-0.009298154083388716,0.00887771597057066,-0.007489517025355996,-0.000974169938039185,-0.006796209614390092,0.005212384201678133,0.007897262250044307
0.04103403885613218,0.24296820761114202,0.13842611696742593,0.2634132494674659,0.12824962118059102,0.06556655975247178,0.051990159756746146,0.06835204640802511,0.03652355202464491,0.25570084242219215,0.13608490060884731,0.27499548646992134,0.11865766314696655,0.0644928181242769,0.04648616780171809,0.06705856940143273,-0.004510486831487269,0.012732634811050136,-0.0023412163585786183,0.01158223700245542,-0.009591958033624476,-0.0010737416281948742,-0.005503991955028056,-0.0012934770065923806
0.2972053374448875,0.1325528247320838,0.11524099465131311,0.03614088911660626,0.05622282401128819,0.14633180707520144,0.10753203135961416,0.10877329160900562,0.30759623822268367,0.13982862806842739,0.11927203752614686,0.0324225075513851,0.05320379557028379,0.13847010395504258,0.09663643891630812,0.11257025018972258,0.010390900777796197,0.007275803336343589,0.004031042874833746,-0.0037183815652211613,-0.0030190284410043997,-0.007861703120158853,-0.01089559244330604,0.0037969585807169637
0.41920227243830854,0.09933101378071503,0.07003783221932344,0.10306517958337612,0.03746355581164722,0.0733996266768765,0.07182483016042404,0.12567568932932935,0.4518274022712837,0.09101977987563922,0.06033716947687101,0.09093819101484295,0.0321425526749203,0.07057095918237272,0.07360348411048336,0.12956046139358676,0.032625129832975164,-0.008311233905075807,-0.009700662742452432,-0.01212698856853317,-0.005321003136726919,-0.002828667494503778,0.001778653950059314,0.0038847720642574135
