p0_1,p0_2,p0_3,p0_4,p0_5,p0_6,p0_7,p0_8,p*_1,p*_2,p*_3,p*_4,p*_5,p*_6,p*_7,p*_8,p*-p0_1,p*-p0_2,p*-p0_3,p*-p0_4,p*-p0_5,p*-p0_6,p*-p0_7,p*-p0_8
0.13807930998207044,0.04529092129600736,0.0768391028891681,0.16223526022177465,0.1518142298162173,0.1521335760120715,0.1431243645038338,0.13048323527885672,0.13808039709969966,0.04528898344583272,0.07683909175494229,0.16223523671338066,0.15181454956069979,0.15213321309071193,0.14312434376466834,0.13048418457006467,1.0871176292226448e-6,-1.9378501746394883e-6,-1.1134225819109389e-8,-2.3508393981463982e-8,3.1974448247429343e-7,-3.629213595757186e-7,-2.073916546829757e-8,9.492912079467342e-7
0.2643219432494944,0.16246061873219964,0.1344951463490965,0.12900503428948754,0.07330802582089757,0.08184798402674677,0.05991739587162753,0.09464385166045022,0.26432194329662184,0.16246061870719816,0.13449514619439612,0.12900503446031994,0.07330802579397627,0.08184798407623038,0.05991739584739096,0.09464385162386633,4.712746859425465e-11,-2.5001473114016903e-11,-1.547003913859868e-10,1.7083240377857578e-10,-2.692129852377434e-11,4.9483611652689774e-11,-2.4236571083413594e-11,-3.6583888696206657e-11
0.07710621497740647,0.17409953609937592,0.11070110335554602,0.1227684012870171,0.08161263774627141,0.06026161564268354,0.23753122520369055,0.135919265688009,0.0737758490504143,0.18484719672274114,0.10592017128914401,0.11746600619733048,0.07808737572656584,0.057659282596504415,0.2521960707884774,0.1300480476288225,-0.0033303659269921654,0.010747660623365213,-0.0047809320664020105,-0.005302395089686621,-0.0035252620197055717,-0.0026023330461791283,0.01466484558478684,-0.0058712180591865
0.05563832530524355,0.21683676755393855,0.08832324061504535,0.22893639392937418,0.10024119448627616,0.06266312006156699,0.1661848913024348,0.08117606674612036,0.05551242584446916,0.2163494593434127,0.08811935621874564,0.22844540004118433,0.10224780304157038,0.06251871542089132,0.1658081421206581,0.08099869796906846,-0.00012589946077438963,-0.0004873082105258386,-0.00020388439629970279,-0.0004909938881898501,0.0020066085552942203,-0.00014440464067566605,-0.00037674918177671435,-0.00017736877705190612
0.2697951071618548,0.08597739015695355,0.08908773073234583,0.11739813150067385,0.13606357225694726,0.03901590687311892,0.14508970644031705,0.11757245487778872,0.2788798157408881,0.0841481684740245,0.0871923420709828,0.12135124017185175,0.13316874401108533,0.03818580695715773,0.1420028488224949,0.1150710337515148,0.009084708579033318,-0.0018292216829290525,-0.0018953886613630316,0.003953108671177902,-0.00289482824586193,-0.0008300999159611896,-0.003086857617822153,-0.0025014211262739255
0.08291523912275599,0.10701242629630796,0.1580231594623676,0.1747412486835361,0.17016423726400645,0.11895925087923731,0.11174078315591739,0.07644365513587133,0.08541095705630562,0.09851388775186266,0.16277929050116616,0.18501981614265517,0.17657207893552893,0.10951221749258906,0.1028664454984251,0.07932530662146726,0.002495717933549635,-0.008498538544445294,0.0047561310387985445,0.010278567459119065,0.006407841671522474,-0.009447033386648249,-0.008874337657492293,0.0028816514855959374
0.13891878557161821,0.10046801348651752,0.2323047580185532,0.13007236329298846,0.0929893369120041,0.07920259741014517,0.11065076915618174,0.11539337615199162,0.1389185994748963,0.10046758568151867,0.2323052348868256,0.1300719830664336,0.09298930613058008,0.07920261056007914,0.11065120216936092,0.11539347803030559,-1.860967219213805e-7,-4.2780499884265133e-7,4.768682724254347e-7,-3.802265548524808e-7,-3.07814240207982e-8,1.314993397505404e-8,4.330131791741021e-7,1.0187831396557545e-7
0.10686587418808692,0.08108380776730699,0.15227500079762327,0.13308674589353842,0.05846630169229743,0.1923228738335792,0.16771398702626947,0.10818540880129825,0.10330804366753123,0.07838542222546836,0.15709862877176548,0.12865709373878043,0.05651985294402665,0.19841696044970303,0.17302915744340244,0.10458484075932244,-0.0035578305205556937,-0.002698385541838627,0.004823627974142208,-0.00442965215475799,-0.001946448748270782,0.006094086616123817,0.005315170417132975,-0.00360056804197581
0.24833917891929513,0.17828056324164235,0.04866599500324448,0.10159095434790356,0.1112847461477348,0.06530219761099054,0.19729986825837859,0.04923649647081057,0.2591529041129087,0.16930815422189813,0.04621675558519793,0.10601455165737558,0.1056840595326241,0.06097402144572197,0.20589100832208973,0.04675854512218387,0.010813725193613566,-0.00897240901974422,-0.0024492394180465477,0.004423597309472019,-0.005600686615110706,-0.004328176165268573,0.008591140063711145,-0.002477951348626696
0.08926740921790498,0.11649292304906836,0.14389941760413136,0.13049770942236644,0.09742981325765965,0.10165818936269694,0.09023706919019926,0.23051746889597302,0.09020719476722237,0.12042302064392621,0.13706786212365163,0.12430104640200511,0.09844936638774622,0.09682918044225185,0.09219821354609438,0.2405241156871023,0.0009397855493173957,0.003930097594857851,-0.0068315554804797285,-0.006196663020361329,0.0010195531300865729,-0.004829008920445091,0.001961144355895117,0.010006646791129281
0.17707292012156278,0.06026472860120804,0.08785662632035066,0.16584490749131084,0.17115698448277347,0.118013336949893,0.07425543855366946,0.14553505747923187,0.17707246425681836,0.0602648001139752,0.0878562424208522,0.16584747251953108,0.17115637195521524,0.11801191193870793,0.07425658803264583,0.14553414876225412,-4.558647444252717e-7,7.151276715938737e-8,-3.8389949845452076e-7,2.5650282202416275e-6,-6.125275582302692e-7,-1.4250111850661051e-6,1.1494789763644153e-6,-9.08716977748858e-7
