p0_1,p0_2,p0_3,p0_4,p0_5,p0_6,p0_7,p0_8,p*_1,p*_2,p*_3,p*_4,p*_5,p*_6,p*_7,p*_8,p*-p0_1,p*-p0_2,p*-p0_3,p*-p0_4,p*-p0_5,p*-p0_6,p*-p0_7,p*-p0_8
0.06860847510107397,0.22554675028815968,0.14027417698268013,0.10947744578880868,0.15625514622133885,0.12352261075412577,0.05874695504697445,0.1175684398168385,0.06860808676194556,0.2255476015152098,0.1402742144624013,0.10947677568116587,0.15625566353971737,0.12352241706368498,0.05874648965297978,0.1175687513228953,-3.8833912840985363e-7,8.512270501248587e-7,3.7479721159972e-8,-6.701076428056174e-7,5.173183785234237e-7,-1.936904407834339e-7,-4.653939946683283e-7,3.1150605681040666e-7
0.08282473751739015,0.12575387641929017,0.2050490288705417,0.059368853126926906,0.14539751764270933,0.11983271764163134,0.1412308421361866,0.12054242664532375,0.08282423140922394,0.1257537846074872,0.20505054258448763,0.059368426207532625,0.14539650601882778,0.11983296050558732,0.14123048582694694,0.12054306283990655,-5.061081662094402e-7,-9.181180296580216e-8,1.5137139459386884e-6,-4.2691939428074477e-7,-1.0116238815527367e-6,2.4286395598760446e-7,-3.5630923966856187e-7,6.361945828065041e-7
0.11562154596752978,0.24865251591977175,0.13898791012796377,0.17390047031807968,0.045366082948706025,0.17951028034533736,0.03531540571480014,0.06264578865781137,0.11562153572927893,0.2486524939016706,0.13898789782062862,0.17390155169392238,0.04536505728459729,0.17951049503841474,0.0353151854209406,0.06264578311054682,-1.0238250858218834e-8,-2.2018101147880387e-8,-1.2307335151007237e-8,1.0813758427041797e-6,-1.0256641087350027e-6,2.1469307737165266e-7,-2.2029385953609149e-7,-5.547264550487263e-9
0.12807675109236233,0.07918772566743411,0.1969543959308516,0.052043194388481526,0.1539994401973969,0.09800168926624304,0.14481548690213694,0.14692131655509366,0.12807671962381326,0.07918770621095328,0.19695452943568115,0.05204298662998324,0.15400031216853585,0.09800118099108979,0.14481528448352216,0.14692128045642136,-3.146854907210006e-8,-1.9456480829238565e-8,1.3350482955254428e-7,-2.077584982870806e-7,8.719711389604257e-7,-5.082751532575758e-7,-2.0241861478642598e-7,-3.609867230136565e-8
0.1722257422667068,0.1876679793964447,0.18605654622235576,0.06199287250910253,0.04797735533929267,0.07865424918197529,0.060799231139533276,0.20462602394458887,0.17222571611830706,0.18766797527800816,0.18605660053311066,0.06199284836446563,0.04797733751499746,0.07865424745588309,0.06079922980527606,0.20462604492995182,-2.6148399751013685e-8,-4.118436536248993e-9,5.431075489337189e-8,-2.414463690092461e-8,-1.7824295206469998e-8,-1.7260921997275247e-9,-1.3342572185992552e-9,2.0985362947367747e-8
0.10370158796477774,0.19750889947615646,0.12246929523492814,0.04344146903469047,0.13243225653049934,0.09384322490126595,0.18026017017606744,0.12634309668161467,0.10370158796675277,0.19750889947195943,0.12246929523571459,0.04344146903511269,0.13243225653110677,0.09384322490136102,0.18026017017625015,0.12634309668174262,1.9750312496569222e-12,-4.1970316111417105e-12,7.864542350688453e-13,4.2221781626494703e-13,6.074307723480388e-13,9.506284648352903e-14,1.8271495427768514e-13,1.279532035880493e-13
0.04311362662564669,0.16388071791650216,0.1611029698097214,0.22683828204576165,0.1504777153187826,0.07086960086780615,0.05815165526306133,0.1255654321527181,0.04311364648408561,0.16388069652062648,0.16110296769889548,0.226838279073649,0.15047771334717264,0.07086963514184372,0.058151631226209526,0.12556543050751756,1.985843892104988e-8,-2.139587568228407e-8,-2.1108259307123234e-9,-2.9721126393322805e-9,-1.9716099586286617e-9,3.4274037566395243e-8,-2.4036851807573978e-8,-1.6452005313638551e-9
0.08468111283610534,0.16149307458765538,0.10358285659791029,0.11236565209470892,0.04303726054426381,0.22158923832360777,0.19314917708932336,0.08010162792642514,0.08468195569285829,0.16149234609312427,0.10358280830824308,0.11236577155252872,0.043037076392417634,0.22158913502009525,0.19314979767571022,0.0801011092650226,8.42856752947263e-7,-7.284945311158975e-7,-4.8289667209377996e-8,1.194578198027152e-7,-1.8415184617481817e-7,-1.0330351252196834e-7,6.20586386862465e-7,-5.186614025348701e-7
0.05300014995221786,0.14193378023199807,0.08730752394508824,0.051531714925401574,0.19449923154116988,0.09042568562142864,0.25827747118976846,0.1230244425929273,0.05300014995565204,0.14193378023228803,0.08730752394526643,0.05153171492550673,0.1944992315415673,0.09042568562161325,0.2582774711859272,0.12302444259217889,3.4341765542400537e-12,2.8996249845647526e-13,1.7819079545233762e-13,1.0515893711371405e-13,3.974320872401904e-13,1.8461621120735572e-13,-3.841260642900579e-12,-7.484152186876258e-13
0.11203823679253579,0.11651364509709257,0.08807953574156806,0.13183620945121863,0.19003272700653004,0.0885630629168466,0.10323907696118856,0.16969750603301975,0.11203823492297235,0.11651364448023872,0.08807953819235884,0.1318362094704709,0.19003272860410994,0.08856306129578334,0.10323907697626472,0.169697506057801,-1.8695634346199697e-9,-6.16853845780696e-10,2.4507907786519567e-9,1.9252266447722377e-11,1.597579901702062e-9,-1.6210632558522065e-9,1.507616254059485e-11,2.4781260377082504e-11
0.17770382275665356,0.13015262016008403,0.14000326465204818,0.11482620879663985,0.14837981855879334,0.12173381486949916,0.06664545058880106,0.10055499961748096,0.17770382275667684,0.13015262016160212,0.14000326465043234,0.11482620879666812,0.14837981855880267,0.12173381486951461,0.06664545058880977,0.10055499961749365,2.328692794151266e-14,1.5180912082968234e-12,-1.6158463456150685e-12,2.8269053764518048e-14,9.325873406851315e-15,1.544597783009749e-14,8.715250743307479e-15,1.2684298056342413e-14
0.058738584802080676,0.2177329493953529,0.16563664916967877,0.17778310329719094,0.07549410427066054,0.050137440397757686,0.09161539038505435,0.162861778282224,0.05873857959310081,0.21773294924076708,0.16563664905208006,0.17778310317096865,0.07549410421706133,0.05013744036216109,0.09161539032000932,0.1628617840438518,-5.20897986550084e-9,-1.5458581636984547e-10,-1.1759870854888277e-10,-1.2622228262593183e-10,-5.359920840497523e-11,-3.559659511598312e-11,-6.504503879956047e-11,5.761627785982881e-9
0.0925530688298694,0.1649573849593781,0.17051342245694753,0.08230380017905162,0.09066494564657819,0.15067576693465592,0.11357928930486462,0.13475232168865448,0.09255300187244378,0.16495726562112212,0.1705159292301393,0.08230240654912391,0.09066430746048665,0.15067565792842202,0.1135792071360408,0.1347522242022213,-6.69574256179084e-8,-1.1933825597165715e-7,2.5067731917738367e-6,-1.3936299277095276e-6,-6.381860915422033e-7,-1.0900623390042163e-7,-8.216882381451018e-8,-9.748643317597505e-8
0.14673738312720885,0.11337433058863551,0.07620948276087793,0.14280731646811565,0.13545713402916978,0.08770322638815455,0.10619632357187438,0.1915148030659633,0.14673738301117015,0.11337433123579405,0.07620948276436948,0.14280731647465839,0.13545713403537593,0.08770322639217283,0.10619632357673989,0.19151480250971928,-1.1603870642140635e-10,6.471585350942277e-10,3.4915542679314626e-12,6.542738573145357e-12,6.206146707654625e-12,4.01828570417706e-12,4.865510772056325e-12,-5.562440230644228e-10
0.12391722417866433,0.15813989785492016,0.22200416552425328,0.04374543109434982,0.14805593140098525,0.07816768749386487,0.18472510003808879,0.041244562414873544,0.1239172241787115,0.15813989785498095,0.222004165524337,0.043745431094366564,0.1480559314010417,0.07816768749389462,0.18472510003708306,0.04124456241558469,4.717060075876134e-14,6.078471059822732e-14,8.37108160567368e-14,1.6743550990128142e-14,5.645484080218921e-14,2.9753977059954195e-14,-1.0057232824323137e-12,7.111464195297401e-13
0.20582843488138883,0.15684938241637414,0.08338141886639328,0.09359149837283826,0.12598452866734597,0.15676357942743327,0.08295813110031448,0.09464302626791181,0.20582843306268456,0.15684938232071433,0.08338141881554127,0.09359149651027555,0.12598452820530928,0.1567635814278421,0.08295813104971997,0.09464302860791302,-1.8187042705175571e-9,-9.565981340386998e-11,-5.08520031639037e-11,-1.8625627012935908e-9,-4.620366866880943e-10,2.0004088385761065e-9,-5.0594514688917513e-11,2.340001206690978e-9
0.10018946399677636,0.04993638925631646,0.29429609988902905,0.091515901373671,0.10270122101956422,0.2142989122914813,0.09522922889615555,0.051832783277006064,0.10018946399685037,0.04993638925635408,0.29429609988778194,0.09151590137333453,0.10270122102195299,0.21429891229045236,0.09522922889620854,0.05183278327706506,7.40102423790745e-14,3.762268274698499e-14,-1.2471135235614383e-12,-3.364669654004615e-13,2.3887697375712946e-12,-1.0289269436469795e-12,5.2985393850235596e-14,5.899447597101926e-14
0.12562552093206536,0.09965303692118807,0.08146429572810851,0.228683660125536,0.12326132580740566,0.12541026299099173,0.1786590766294262,0.03724282086527859,0.12562552093117152,0.09965303692198693,0.08146429572818117,0.2286836601240961,0.123261325808621,0.1254102629911024,0.17865907662867042,0.037242820866170534,-8.938405571257135e-13,7.988609773690314e-13,7.26640969617165e-14,-1.4399037517875968e-12,1.2153333894815432e-12,1.1066147997951248e-13,-7.557843240135753e-13,8.919462390899469e-13
0.1566161231770067,0.03748441846967833,0.16125459804965653,0.14721345373670458,0.11361384537375248,0.08653797658916207,0.1961931037477932,0.10108648085624589,0.15661612317239593,0.037484418469436204,0.1612545980486148,0.14721345375389283,0.11361384535443438,0.08653797659293375,0.19619310378117324,0.1010864808271188,-4.610783976843891e-12,-2.4212576388293883e-13,-1.0417222640057844e-12,1.718825082264175e-11,-1.931810267308265e-11,3.7716774148321974e-12,3.3380048725106803e-11,-2.91270896290996e-11
0.144911859182688,0.0881375028859967,0.0966694701669261,0.09692857538969621,0.17395109258003794,0.10332193869701513,0.07038544577669648,0.22569411532094347,0.1449118592526384,0.08813750274198838,0.09666947022853441,0.09692857531621708,0.17395109256774294,0.10332193876837793,0.07038544569943714,0.2256941154250637,6.995037882262523e-11,-1.4400831915839518e-10,6.160830179346988e-11,-7.347912556188163e-11,-1.2294998352757602e-11,7.136280455455335e-11,-7.725933781621563e-11,1.0412024020745037e-10
0.04056545176242477,0.11879718819658266,0.16440452179208231,0.10591288699159507,0.1717714898412702,0.11345264146505418,0.10503578594398126,0.1800600340070095,0.04056545176371812,0.11879718819670988,0.1644045217898206,0.10591288699341676,0.17177148984145416,0.1134526414651756,0.10503578594316462,0.18006003400654025,1.2933473736431722e-12,1.2721768083423513e-13,-2.2617185901907533e-12,1.8216955721683803e-12,1.8396395518038844e-13,1.2141676553056868e-13,-8.166384235508417e-13,-4.69263516933438e-13
0.0981834013832672,0.10613200759626394,0.21978841633284976,0.12053034731659133,0.11689399869717118,0.06729057515930824,0.16199794778162005,0.1091833057329282,0.09818340138198264,0.10613200759752692,0.21978841632999188,0.1205303473195661,0.11689399869701236,0.06729057516268355,0.16199794777954069,0.10918330573169584,-1.2845557950669217e-12,1.2629758350257703e-12,-2.8578805988388467e-12,2.974773205544068e-12,-1.5881740367262864e-13,3.3753139172532087e-12,-2.0793644583960713e-12,-1.2323614351217316e-12
0.09808572058160228,0.16052596825295992,0.1217594127776688,0.06125201846703402,0.09950677315214615,0.1776167596034422,0.05414544323535128,0.22710790392979527,0.09808578594023734,0.16052592922847972,0.12175939052356785,0.06125197260072606,0.09950676750822662,0.17761687452461103,0.0541453503339137,0.2271079293402378,6.535863505963135e-8,-3.902448020287608e-8,-2.2254100950913625e-8,-4.5866307959996355e-8,-5.643919526177044e-9,1.1492116883116132e-7,-9.290143758444724e-8,2.5410442527906696e-8
0.10239502901608782,0.10989360013923354,0.05593066813662009,0.08577220367916577,0.14163322341937595,0.16812102275438418,0.25858290022704633,0.07767135262808635,0.10239502901899605,0.10989360014210157,0.05593066813842315,0.08577220367501037,0.14163322341969364,0.16812102275491156,0.25858290022061187,0.07767135263025186,2.9082292130055976e-12,2.868039139514167e-12,1.8030577031424855e-12,-4.155398247718267e-12,3.1769031849648854e-13,5.27383692272565e-13,-6.4344640726687885e-12,2.1655177651069835e-12
0.1317895349988065,0.06153460859475099,0.07230645768894324,0.17010134514580047,0.07536932626196458,0.2378788744480517,0.04900803318383939,0.202011819677843,0.13178953499891918,0.061534608595514385,0.07230645768828237,0.17010134514899497,0.07536932625814137,0.2378788744482523,0.04900803318388145,0.20201181967801407,1.1268763699945339e-13,7.633962906261615e-13,-6.608741331959322e-13,3.194500219905194e-12,-3.8232056409626125e-12,2.0058954497415016e-13,4.206357484548562e-14,1.71057612519121e-13
0.13372602820152565,0.09618555113382116,0.08558594478852342,0.07135594286093161,0.0740841239244511,0.17409977172711677,0.18677428709471056,0.17818835026891974,0.13372602819726592,0.09618555117595921,0.08558594478968115,0.07135594283774568,0.07408412391313167,0.1740997717256535,0.1867742870931408,0.17818835026742208,-4.259731456457416e-12,4.213805693265016e-11,1.1577266922913054e-12,-2.3185925401847385e-11,-1.131943150323167e-11,-1.4632739464559563e-12,-1.5697443345175088e-12,-1.4976631046437205e-12
0.21638054596198059,0.1492365910720644,0.15476779334352603,0.16392335459357804,0.07474347452518304,0.05393706461445887,0.09058276259379751,0.09642841329541149,0.2163804574790344,0.14923750077161962,0.15476709441623349,0.1639244317675457,0.0747423735911367,0.05393704255836145,0.09058272555243742,0.09642837386363129,-8.848294619223651e-8,9.096995552126952e-7,-6.989272925417289e-7,1.0771739676618264e-6,-1.1009340463441486e-6,-2.2056097420675158e-8,-3.704136009030634e-8,-3.9431780202159317e-8
0.09552583972271399,0.06083367406627729,0.11624911442753663,0.08889535021333465,0.11304240879473837,0.20283280300057613,0.2131933393092662,0.1094274704655567,0.0955256122326836,0.060833436618954254,0.11624909576881096,0.08889533594506317,0.11304239065070995,0.20283277044461526,0.21319363544184247,0.10942772289732042,-2.2749003038280424e-7,-2.3744732303987437e-7,-1.8658725675635424e-8,-1.4268271480988304e-8,-1.8144028418598523e-8,-3.255596087159418e-8,2.9613257626626144e-7,2.524317637142559e-7
0.09458864369100546,0.159098016443661,0.10713081573692439,0.09487050187112006,0.1489095292173316,0.14581459535408745,0.1306655420526304,0.11892235563323969,0.09458864354745516,0.15909801620221023,0.10713082489890625,0.09487049392020011,0.1489095289913429,0.1458145951327959,0.1306655418543292,0.11892235545276028,-1.4355029664958607e-10,-2.4145077603954235e-10,9.161981867622515e-9,-7.950919950205915e-9,-2.259886999755878e-10,-2.2129154064742806e-10,-1.9830120878694402e-10,-1.8047940919529992e-10
0.15129967933104438,0.0948762946374684,0.2679543378961123,0.058813020731741376,0.053067884957337,0.09493175000300495,0.15416533165546023,0.12489170078783157,0.15129967933265936,0.09487629463657976,0.2679543378906457,0.05881302073629128,0.053067884956716105,0.09493175000420519,0.15416533165147855,0.12489170079142407,1.614985922770984e-12,-8.886363866977831e-13,-5.466571639800577e-12,4.549902121731009e-12,-6.208922265216188e-13,1.2002343563466411e-12,-3.981676099940046e-12,3.592501296445505e-12
0.09405825593791026,0.10782191093614019,0.14253640313050206,0.07953891301675073,0.06892997091397798,0.10440525450230492,0.324829753983154,0.0778795375792598,0.0940582559383798,0.10782191093526747,0.14253640313050708,0.07953891301675357,0.06892997091398033,0.10440525450230861,0.3248297539831655,0.07787953757963759,4.695410726895943e-13,-8.727185640822199e-13,5.023759186428833e-15,2.8449465006019636e-15,2.345346139520643e-15,3.6914915568786455e-15,1.149080830487037e-14,3.7778113970432514e-13
0.08830379063294724,0.1815235714951626,0.08715965335382438,0.09995441865400997,0.16286233813547213,0.08268519585670635,0.20477604146996936,0.092734990401908,0.08830361349093321,0.18152403681467952,0.08715956509923872,0.0999541245435181,0.16286231350362773,0.08268518335112102,0.20477601049895647,0.09273515269792532,-1.771420140295188e-7,4.6531951691797246e-7,-8.825458565342448e-8,-2.9411049187744176e-7,-2.4631844397493552e-8,-1.2505585331168412e-8,-3.0971012893177274e-8,1.6229601731976295e-7
0.1093493257877632,0.10134770063260239,0.22234482964996505,0.09435767889740351,0.17555684224021167,0.10473190058529816,0.06831250953584395,0.12399921267091199,0.10934902728556503,0.10134767997546336,0.22234525191640037,0.09435742760455258,0.1755566850694517,0.10473187923837649,0.06831249561208447,0.12399955329810583,-2.9850219816773826e-7,-2.0657139027102644e-8,4.2226643531817487e-7,-2.5129285093072884e-7,-1.5717075996235508e-7,-2.1346921674769703e-8,-1.3923759478728925e-8,3.4062719383998186e-7
0.11139120535699847,0.06912221534286403,0.2557357517213149,0.12195792784958288,0.0880616043060646,0.15403018419308928,0.09403318864083654,0.1056679225892491,0.11139120535688143,0.06912221534341509,0.2557357517244194,0.12195792784739229,0.08806160430621994,0.15403018418837186,0.09403318864386451,0.10566792258943553,-1.1703138458329931e-13,5.510591982726964e-13,3.1045166437593252e-12,-2.190594927675704e-12,1.5533407893286721e-13,-4.717420898359137e-12,3.0279667662114207e-12,1.864203236223716e-13
0.14127470728440455,0.05726809783320308,0.18486286814713965,0.2008321848045406,0.12615837202813432,0.05523012937031221,0.18873983784127374,0.04563380269099178,0.1412747058197395,0.05726809872528346,0.18486286854593303,0.20083218827293275,0.12615837402392233,0.05523012720507883,0.1887398367680544,0.04563380063905574,-1.4646650559058116e-9,8.920803817868972e-10,3.9879338720183455e-10,3.4683921568134934e-9,1.9957880070808898e-9,-2.165233374540332e-9,-1.0732193467255513e-9,-2.051936037750224e-9
0.08024615568568332,0.12348825214712893,0.13633494378766914,0.18554732725396722,0.07944186825964053,0.0331453449598145,0.1799827505092782,0.18181335739681798,0.08024615568673883,0.12348825214716429,0.13633494378770827,0.1855473272528904,0.079441868258921,0.03314534496129832,0.17998275050932985,0.1818133573959492,1.055516785086752e-12,3.5360603334311236e-14,3.913536161803677e-14,-1.076833067159555e-12,-7.19535542259564e-13,1.4838200113054256e-12,5.165312622068541e-14,-8.687772723448006e-13
0.05782205923261454,0.2318734093910706,0.16554921247271778,0.0801493112772862,0.0554313559760113,0.12345913174061393,0.08053172696815497,0.2051837929415308,0.057821774933394715,0.231873844164326,0.16554880940221145,0.0801492348876242,0.055431332145824755,0.12346010535417729,0.08053087369105535,0.20518402542138622,-2.8429921982570105e-7,4.347732553977579e-7,-4.030705063329254e-7,-7.638966199874364e-8,-2.3830186546280885e-8,9.736135633542364e-7,-8.532770996161343e-7,2.3247985542207417e-7
0.08597954837469865,0.07855343671635401,0.1506671963185362,0.2510303991066021,0.1098432809447149,0.061696509255723536,0.09780303866255466,0.16442659062081594,0.0859795483735785,0.0785534367169473,0.15066719631869518,0.25103039910472813,0.10984328094622092,0.06169650925461257,0.09780303866371891,0.16442659062149867,-1.1201456429077439e-12,5.932893065718758e-13,1.5898393712632242e-13,-1.8739454432648017e-12,1.5060175329040248e-12,-1.1109654862728746e-12,1.1642492525609782e-12,6.8273164899324e-13
0.1668129769095266,0.16579090541371855,0.13089218692447344,0.028827769040615087,0.1105505650045387,0.12551117168088968,0.1395614925289131,0.13205293249732497,0.16681297690944646,0.16579090541450692,0.13089218692375176,0.02882776904060123,0.11055056500448554,0.12551117168082915,0.1395614925353034,0.13205293249107547,-8.013034680232067e-14,7.883693697863237e-13,-7.216727215819674e-13,-1.3856971126102735e-14,-5.3165805091737184e-14,-6.053491041768666e-14,6.390304951864323e-12,-6.2495009167662374e-12
0.16339350108750414,0.11779351345547623,0.10971958644129591,0.217726277049165,0.12957931469089712,0.059064415903358286,0.1264933325335664,0.07623005883873682,0.16339350217738793,0.11779351248571782,0.10971958641519566,0.21772627746970927,0.1295793142593086,0.0590644155575651,0.1264933321000854,0.07623005953503023,1.089883794325175e-9,-9.697584124612746e-10,-2.6100246963700613e-11,4.2054426607762707e-10,-4.315885149264176e-10,-3.45793185752008e-10,-4.3348100109419363e-10,6.962934118170949e-10
0.07127339060214893,0.15028929043648026,0.09307737758074139,0.12304028823402699,0.18275055761257453,0.1282851508448132,0.10150285140256138,0.14978109328665323,0.07127304386048217,0.15029042636578183,0.09307660089337982,0.12304018446605809,0.18275049752001946,0.1282850176655525,0.10150392534288968,0.14978030388583644,-3.467416667679579e-7,1.1359293015655858e-6,-7.766873615644432e-7,-1.0376796889810525e-7,-6.009255507088973e-8,-1.33179260702887e-7,1.0739403283055449e-6,-7.894008167974587e-7
0.13806356222633137,0.14303493575306964,0.21697621526007355,0.09753300642473647,0.061852946942831666,0.12129040751675083,0.11621811837803325,0.1050308074981734,0.13806356222657226,0.14303493575332124,0.2169762152603979,0.0975330064249704,0.06185294694591701,0.12129040751070909,0.1162181183797543,0.10503080749835786,2.4089064076804334e-13,2.516042929556761e-13,3.243516566442395e-13,2.339239912885205e-13,3.0853444799028296e-12,-6.041736555495447e-12,1.7210538549861099e-12,1.8446355554146976e-13
0.1477562568659961,0.2696508837287131,0.11576529440315343,0.06492764198553579,0.11502906828917893,0.11897850411068701,0.10474452513476434,0.06314782548197143,0.147756256866664,0.2696508837154923,0.11576529440793588,0.06492764198922289,0.11502906828889557,0.11897850411429589,0.10474452513523708,0.06314782548225635,6.678824160388785e-13,-1.322081333299252e-11,4.7824522120265556e-12,3.687106175931376e-12,-2.833566714599556e-13,3.608877086058726e-12,4.727329638853917e-13,2.849248614822386e-13
0.19171403708385412,0.1500338601073947,0.09113997616346639,0.05089869923215626,0.033249099081491956,0.16236986271943582,0.19654309938700587,0.12405136622519483,0.19171403708061296,0.15003386001992175,0.09113997626273172,0.05089869923233238,0.033249099080929885,0.16236986271669063,0.19654309938368286,0.12405136622309774,-3.2411573425150664e-12,-8.747294555355722e-11,9.926533206527921e-11,1.7612300506897327e-13,-5.620712228981972e-13,-2.7451929618393933e-12,-3.323008535005556e-12,-2.0970863934266504e-12
0.0925440313832232,0.09443597031008416,0.11288872070622945,0.08587544498506727,0.16777944932635835,0.20992193100382342,0.07543784766782685,0.1611166046173874,0.09254399282122486,0.09443706926960387,0.11288875240488695,0.08587457521464638,0.16777937941465498,0.20992184353184853,0.07543803801597318,0.16111634932716132,-3.8561998344510684e-8,1.0989595197047342e-6,3.16986575044087e-8,-8.697704208943113e-7,-6.991170337089514e-8,-8.74719748855668e-8,1.9034814632834518e-7,-2.5529022606995966e-7
0.22016085307126124,0.10436387073679676,0.06324820573314228,0.06778860942702443,0.07679657275905968,0.16880657772368715,0.07403632338248155,0.22479898716654695,0.22016085306781888,0.10436387073668478,0.06324820573307435,0.0677886094339998,0.07679657275223273,0.1688065777235062,0.07403632338240212,0.2247989871702811,-3.4423575101527604e-12,-1.1197986982125485e-13,-6.793177131925177e-14,6.975364730266165e-12,-6.826955667449397e-12,-1.8093859743828489e-13,-7.942257962412214e-14,3.734151876599867e-12
0.15742394894982553,0.16221771570680457,0.09844683972382526,0.08746843657616492,0.1641053712337205,0.12209987196892323,0.047811135324201344,0.1604266805165346,0.15742394894993997,0.1622177157069224,0.09844683972389695,0.08746843657622841,0.16410537123383975,0.12209987197344294,0.047811135326365314,0.16042668050936434,1.14436238263238e-13,1.1782241848834474e-13,7.169265181516948e-14,6.349087922075114e-14,1.1926570842035744e-13,4.5197040554612045e-12,2.163970391766412e-12,-7.170264382239111e-12
