p0_1,p0_2,p0_3,p*_1,p*_2,p*_3,p*-p0_1,p*-p0_2,p*-p0_3
0.39162638142704065,0.3357547244746961,0.2726188940982632,0.39162638142704087,0.3357547244746961,0.27261889409826306,2.220446049250313e-16,0.0,-1.1102230246251565e-16
0.19277375112674586,0.5338866834750052,0.2733395653982489,0.19277375112674602,0.5338866834750051,0.2733395653982489,1.6653345369377348e-16,-1.1102230246251565e-16,0.0
0.44080592219891157,0.10035111043511305,0.4588429673659753,0.45689575544908395,0.06751307472631113,0.47559116982460486,0.01608983325017238,-0.03283803570880192,0.01674820245862957
0.41146357905984526,0.445630888142349,0.14290553279780568,0.4175850283312809,0.45226019362913106,0.13015477803958814,0.006121449271435653,0.006629305486782033,-0.012750754758217547
0.2604905762051484,0.46393303927346136,0.2755763845213903,0.2604905762051483,0.4639330392734614,0.2755763845213903,-1.1102230246251565e-16,5.551115123125783e-17,0.0
0.3791052973272413,0.2338212582202874,0.3870734444524713,0.3791052973272413,0.23382125822028738,0.3870734444524714,0.0,-2.7755575615628914e-17,5.551115123125783e-17
0.3624867051537944,0.32760033503239827,0.3099129598138074,0.36248670515379433,0.32760033503239827,0.3099129598138074,-5.551115123125783e-17,0.0,0.0
0.3204145715270194,0.5337872820157308,0.14579814645724992,0.32041457152701935,0.5337872820157308,0.1457981464572499,-5.551115123125783e-17,0.0,-2.7755575615628914e-17
0.33894639879152816,0.29880673981685896,0.3622468613916128,0.33894639879152827,0.2988067398168589,0.36224686139161283,1.1102230246251565e-16,-5.551115123125783e-17,5.551115123125783e-17
0.4260475582993277,0.38518256386199423,0.18876987783867802,0.4260475582993278,0.38518256386199434,0.1887698778386779,5.551115123125783e-17,1.1102230246251565e-16,-1.1102230246251565e-16
0.2369557788636889,0.3537073737722394,0.4093368473640719,0.23695577886368913,0.3537073737722391,0.40933684736407183,2.220446049250313e-16,-2.7755575615628914e-16,-5.551115123125783e-17
0.17807944481182655,0.11304510196672624,0.7088754532214472,0.10902598357473992,0.06920985992019874,0.8217641565050614,-0.06905346123708664,-0.0438352420465275,0.11288870328361422
0.6640793268727369,0.16823794631347125,0.16768272681379187,0.6908964753970318,0.15480721077807458,0.1542963138248936,0.026817148524294954,-0.01343073553539667,-0.013386412988898283
0.2551553982803437,0.4215048857611627,0.3233397159584937,0.255155396043774,0.4215049106143466,0.3233396933418794,-2.2365697072146418e-9,2.4853183899775644e-8,-2.2616614303583304e-8
0.337043876194071,0.38712366108450097,0.2758324627214279,0.33704387619407095,0.38712366108450086,0.2758324627214282,-5.551115123125783e-17,-1.1102230246251565e-16,2.7755575615628914e-16
0.4525608809473841,0.36954313261616467,0.1778959864364513,0.45256088094738406,0.36954313261616467,0.1778959864364513,-5.551115123125783e-17,0.0,0.0
0.2893281728061606,0.2833659851110638,0.4273058420827755,0.2893281728061607,0.28336598511106376,0.4273058420827755,1.1102230246251565e-16,-5.551115123125783e-17,0.0
0.31843301613593195,0.2354822551725149,0.44608472869155325,0.31843301641650923,0.23548225515256083,0.44608472843092994,2.8057728362895773e-10,-1.9954066177163554e-11,-2.60623300718521e-10
0.22047163818073845,0.6168413956644375,0.16268696615482414,0.22047163818073848,0.6168413956644375,0.162686966154824,2.7755575615628914e-17,0.0,-1.3877787807814457e-16
0.29782288602843765,0.3925764039170966,0.30960071005446566,0.29782288602843726,0.3925764039170965,0.30960071005446615,-3.885780586188048e-16,-1.1102230246251565e-16,4.996003610813204e-16
0.26179587816216854,0.15942005215510147,0.57878406968273,0.2617958781621683,0.15942005215510172,0.57878406968273,-2.220446049250313e-16,2.498001805406602e-16,0.0
0.5425935472694886,0.12043519297595329,0.33697125975455816,0.5425935472698383,0.12043519298117034,0.3369712597489913,3.497202527569243e-13,5.217049015016073e-12,-5.56688029007546e-12
0.2521329670287609,0.4839823046295039,0.2638847283417352,0.25213296702876126,0.48398230462950353,0.2638847283417353,3.3306690738754696e-16,-3.885780586188048e-16,1.1102230246251565e-16
0.29660545186324777,0.4416954846356218,0.26169906350113026,0.2966054518632477,0.441695484635622,0.26169906350113037,-5.551115123125783e-17,2.220446049250313e-16,1.1102230246251565e-16
0.45120658509631845,0.39807724013831125,0.15071617476537036,0.4565983953895239,0.4028341675231614,0.14056743708731467,0.005391810293205457,0.004756927384850174,-0.010148737678055686
0.4386725012826202,0.3671538620109791,0.1941736367064005,0.4386725012826205,0.3671538620109792,0.1941736367064003,2.7755575615628914e-16,1.1102230246251565e-16,-1.942890293094024e-16
0.23258086361721103,0.2864598105088267,0.48095932587396223,0.23258086362736896,0.2864598105098763,0.4809593258627547,1.0157930052656639e-11,1.049604847480623e-12,-1.1207534900137262e-11
0.5605574117330135,0.13160026946680217,0.30784231880018437,0.5605574117330134,0.13160026946680223,0.3078423188001843,-1.1102230246251565e-16,5.551115123125783e-17,-5.551115123125783e-17
0.360473102759717,0.469439004427566,0.17008789281271702,0.35584917325722426,0.4762447178587198,0.16790610888405583,-0.004623929502492741,0.006805713431153826,-0.002181783928661196
0.5000770223986952,0.30158188610510384,0.19834109149620088,0.5000770223986952,0.30158188610510384,0.1983410914962008,0.0,0.0,-8.326672684688674e-17
0.34138388935154534,0.3573943277510829,0.3012217828973718,0.3413838893515454,0.35739432775108293,0.3012217828973717,5.551115123125783e-17,5.551115123125783e-17,-5.551115123125783e-17
0.5043334097110748,0.18541062676712403,0.3102559635218012,0.504333409710335,0.18541062676711403,0.3102559635225509,-7.397416013077418e-13,-9.992007221626409e-15,7.497336085293682e-13
0.40465054980877496,0.24600761069091512,0.3493418395003099,0.40465054980877496,0.24600761069091517,0.34934183950030984,0.0,5.551115123125783e-17,-5.551115123125783e-17
0.3893507390313685,0.3606458169883006,0.25000344398033086,0.38935073903136835,0.36064581698830045,0.2500034439803311,-1.6653345369377348e-16,-1.6653345369377348e-16,2.220446049250313e-16
0.33268312006069245,0.2642318843243971,0.4030849956149104,0.3326831200606924,0.2642318843243973,0.40308499561491035,-5.551115123125783e-17,2.220446049250313e-16,-5.551115123125783e-17
0.18566868416350152,0.6054644660679288,0.2088668497685695,0.18566868416350157,0.6054644660679289,0.20886684976856956,5.551115123125783e-17,1.1102230246251565e-16,5.551115123125783e-17
0.3669388587683857,0.4104139905038902,0.22264715072772412,0.36693885876916266,0.4104139904954635,0.22264715073537394,7.769340726326845e-13,-8.4267037792074e-12,7.649825217725947e-12
0.4230352088139091,0.22273604267002559,0.3542287485160653,0.4230352088139091,0.22273604267002556,0.3542287485160654,0.0,-2.7755575615628914e-17,1.1102230246251565e-16
0.30010406327667416,0.20228510599575142,0.49761083072757445,0.30010406327667416,0.20228510599575147,0.4976108307275745,0.0,5.551115123125783e-17,5.551115123125783e-17
0.38781070116975425,0.50443090643053,0.10775839239971578,0.38781070116975425,0.5044309064305299,0.10775839239971585,0.0,-1.1102230246251565e-16,6.938893903907228e-17
0.4002263841273587,0.29005054561034244,0.3097230702622989,0.40022638412735884,0.2900505456103423,0.3097230702622988,1.1102230246251565e-16,-1.1102230246251565e-16,-1.1102230246251565e-16
0.17994813228872422,0.6219192715934354,0.1981325961178404,0.17994813229237894,0.6219192715897645,0.19813259611785664,3.654715419187937e-12,-3.67095243092308e-12,1.6237011735142914e-14
0.42193246819371166,0.3213471009735468,0.25672043083274154,0.4219324681937117,0.32134710097354685,0.25672043083274143,5.551115123125783e-17,5.551115123125783e-17,-1.1102230246251565e-16
0.29152470005405956,0.416662483177012,0.2918128167689285,0.29152470005405945,0.41666248317701204,0.29181281676892845,-1.1102230246251565e-16,5.551115123125783e-17,-5.551115123125783e-17
0.24666713317963146,0.5324793861884295,0.22085348063193905,0.2466671331796316,0.5324793861884295,0.22085348063193905,1.3877787807814457e-16,0.0,0.0
0.2553951354898955,0.3294132160227645,0.41519164848733997,0.2553951354898955,0.3294132160227646,0.41519164848734,0.0,5.551115123125783e-17,5.551115123125783e-17
0.257327238272398,0.28232620785024626,0.46034655387735585,0.257327238272398,0.28232620785024626,0.4603465538773557,0.0,0.0,-1.6653345369377348e-16
0.3682476640017155,0.309696534403448,0.32205580159483654,0.36824766400171544,0.309696534403448,0.32205580159483654,-5.551115123125783e-17,0.0,0.0
0.4693732767541517,0.2978831778940911,0.23274354535175718,0.4693739388515246,0.29788256816434805,0.2327434929841273,6.620973729276614e-7,-6.097297430285309e-7,-5.236762987137489e-8
0.2108858131818009,0.441354694273658,0.347759492544541,0.2108853117536834,0.44135461587898894,0.3477600723673277,-5.014281174997581e-7,-7.839466903414305e-8,5.798227866726791e-7
0.3195286490803553,0.1910523900834203,0.4894189608362245,0.3195286490803553,0.19105239008342045,0.4894189608362243,0.0,1.6653345369377348e-16,-1.6653345369377348e-16
0.3553726414893101,0.28821083080075977,0.35641652770993004,0.3553726414893101,0.2882108308007599,0.3564165277099301,0.0,1.1102230246251565e-16,5.551115123125783e-17
0.2931397343598175,0.131494913386886,0.5753653522532965,0.2931397344061732,0.13149491338889907,0.5753653522049278,4.6355697058686474e-11,2.0130841438259495e-12,-4.836875344693681e-11
0.3498150294543382,0.3624401932633496,0.2877447772823122,0.3498150294543382,0.36244019326334964,0.2877447772823123,0.0,5.551115123125783e-17,1.1102230246251565e-16
0.16421652030145367,0.3637114228420055,0.4720720568565408,0.16421652030615744,0.3637114228423129,0.4720720568515297,4.703765155156248e-12,3.073652443674746e-13,-5.0111026439481066e-12
0.11468868528317955,0.6229766673307886,0.2623346473860319,0.11468868528317233,0.6229766673307873,0.26233464738604045,-7.216449660063518e-15,-1.3322676295501878e-15,8.548717289613705e-15
0.18114084753183815,0.3143760282142475,0.5044831242539144,0.18114084753183818,0.31437602821424754,0.5044831242539143,2.7755575615628914e-17,5.551115123125783e-17,-1.1102230246251565e-16
0.32031959266597004,0.5289913451602332,0.150689062173797,0.32031959266597015,0.5289913451602329,0.15068906217379693,1.1102230246251565e-16,-2.220446049250313e-16,-5.551115123125783e-17
0.28412575896422854,0.395092798309844,0.3207814427259275,0.28412575896422854,0.39509279830984406,0.32078144272592757,0.0,5.551115123125783e-17,5.551115123125783e-17
0.4981024469861918,0.15266990396216226,0.3492276490516459,0.4981024469861919,0.15266990396216218,0.34922764905164594,5.551115123125783e-17,-8.326672684688674e-17,5.551115123125783e-17
0.11008922226612115,0.565848408628989,0.32406236910488984,0.07367391657429964,0.5890032275910018,0.33732285583469857,-0.03641530569182151,0.02315481896201277,0.01326048672980873
0.3545592088686683,0.5109601882588887,0.13448060287244307,0.3545592088686678,0.5109601882588892,0.134480602872443,-4.996003610813204e-16,5.551115123125783e-16,-5.551115123125783e-17
0.20633739684039423,0.4230393111757519,0.37062329198385396,0.2063373968403941,0.423039311175752,0.3706232919838539,-1.3877787807814457e-16,1.1102230246251565e-16,-5.551115123125783e-17
0.19490999002747791,0.4648835126663965,0.34020649730612557,0.19490999002747803,0.46488351266639644,0.3402064973061256,1.1102230246251565e-16,-5.551115123125783e-17,5.551115123125783e-17
0.32311927027559517,0.3237998662754748,0.35308086344892997,0.3231192702755952,0.3237998662754749,0.3530808634489298,5.551115123125783e-17,1.1102230246251565e-16,-1.6653345369377348e-16
0.28757498854854696,0.4506012754938904,0.26182373595756275,0.28757498854397034,0.4506012754939416,0.261823735962088,-4.5766168632610515e-12,5.1181281435219717e-14,4.525269048372138e-12
0.4101860488455106,0.4804043827783662,0.10940956837612315,0.4101860486499776,0.48040438298139293,0.10940956836862949,-1.9553297869734365e-10,2.030267065578073e-10,-7.493658471524611e-12
0.3380908072499289,0.45288321150504585,0.2090259812450252,0.338090807249929,0.45288321150504574,0.20902598124502525,1.1102230246251565e-16,-1.1102230246251565e-16,5.551115123125783e-17
0.18782575833061946,0.2993826272173708,0.5127916144520096,0.18782572679632448,0.29938262418707506,0.5127916490166006,-3.153429498081728e-8,-3.030295736561328e-9,3.456459096717879e-8
0.2161811300130994,0.45049784167390605,0.3333210283129945,0.21618112987013982,0.4504978416514071,0.33332102847845313,-1.4295958861154645e-10,-2.2498947149784954e-11,1.6545864678363387e-10
0.4750522994576801,0.33133000535366136,0.19361769518865857,0.4750522994576801,0.33133000535366125,0.1936176951886586,0.0,-1.1102230246251565e-16,2.7755575615628914e-17
0.3591772168116455,0.12307074793110448,0.51775203525725,0.3591772168106407,0.12307074793114575,0.5177520352582136,-1.004807348436998e-12,4.1272540940440194e-14,9.635625630721734e-13
0.5446813021162912,0.15087737457312256,0.30444132331058615,0.5446813021162911,0.15087737457312259,0.3044413233105864,-1.1102230246251565e-16,2.7755575615628914e-17,2.220446049250313e-16
0.27471723141263404,0.42263501210620524,0.3026477564811607,0.27471723141263404,0.42263501210620524,0.30264775648116077,0.0,0.0,5.551115123125783e-17
0.3077146759863964,0.27211829295486484,0.4201670310587388,0.30771467598639657,0.27211829295486467,0.42016703105873887,1.6653345369377348e-16,-1.6653345369377348e-16,5.551115123125783e-17
0.22639652685884395,0.4270340387628399,0.34656943437831617,0.22639652685884384,0.4270340387628398,0.34656943437831633,-1.1102230246251565e-16,-1.1102230246251565e-16,1.6653345369377348e-16
0.25259054366018524,0.3435930191351351,0.40381643720467963,0.25259054366630973,0.3435930191358383,0.403816437197852,6.124489804193445e-12,7.031597526463429e-13,-6.827649556839788e-12
0.4853865038128613,0.2804129621649043,0.23420053402223437,0.4865039624584603,0.2787563261637518,0.2347397113777879,0.0011174586455989788,-0.0016566360011525116,0.0005391773555535329
0.23553820748113471,0.4266284469851947,0.3378333455336706,0.2355382074811346,0.42662844698519475,0.33783334553367067,-1.1102230246251565e-16,5.551115123125783e-17,5.551115123125783e-17
0.2768837481292596,0.5433147656114341,0.1798014862593064,0.27688374812539485,0.5433147656116192,0.17980148626298603,-3.864741859871401e-12,1.850741782050136e-13,3.679639926090772e-12
0.14270583512974802,0.4327421917717389,0.4245519730985131,0.14270583513669316,0.432742191773351,0.4245519730899559,6.945138908420745e-12,1.6120993429069586e-12,-8.557210495752088e-12
0.5671068643984537,0.1705124037594248,0.2623807318421215,0.5671068643984538,0.1705124037594246,0.2623807318421216,1.1102230246251565e-16,-1.942890293094024e-16,5.551115123125783e-17
0.2676040541752892,0.3582874369297046,0.3741085088950063,0.26760405417528943,0.3582874369297044,0.37410850889500624,2.220446049250313e-16,-2.220446049250313e-16,-5.551115123125783e-17
0.2676488843639543,0.4663683465765548,0.26598276905949086,0.2676488843639544,0.4663683465765547,0.26598276905949086,1.1102230246251565e-16,-1.1102230246251565e-16,0.0
0.567822619447346,0.2889083185612135,0.1432690619914405,0.567822619447346,0.28890831856121346,0.1432690619914404,0.0,-5.551115123125783e-17,-8.326672684688674e-17
0.3024027125622042,0.3894401599978641,0.30815712743993184,0.3024027125622044,0.3894401599978637,0.3081571274399319,2.220446049250313e-16,-3.885780586188048e-16,5.551115123125783e-17
0.17162350979646457,0.5395445429389678,0.2888319472645676,0.1716218200899526,0.5395443956435098,0.2888337842665378,-1.6897065119592103e-6,-1.4729545805280964e-7,1.8370019701507978e-6
0.4581723472280519,0.26235329014769526,0.2794743626242527,0.45817234722805206,0.2623532901476953,0.2794743626242527,1.6653345369377348e-16,5.551115123125783e-17,0.0
0.28865066366449976,0.32669615547378406,0.38465318086171624,0.28865066366449954,0.3266961554737842,0.38465318086171624,-2.220446049250313e-16,1.6653345369377348e-16,0.0
0.19579957387869604,0.6086345755603946,0.19556585056090953,0.19560453263752223,0.6090244252246346,0.19537104213784315,-0.00019504124117381005,0.0003898496642400495,-0.00019480842306637824
0.20359536284473687,0.35714065057993,0.4392639865753331,0.203595347989267,0.35714064853805766,0.43926400347267547,-1.4855469854246905e-8,-2.0418723378767822e-9,1.689734235865714e-8
0.3482264842413097,0.22887157350216855,0.4229019422565217,0.3482264842413097,0.22887157350216852,0.4229019422565218,0.0,-2.7755575615628914e-17,5.551115123125783e-17
0.20484873030061054,0.2812784694381737,0.5138728002612156,0.20484873030061038,0.28127846943817375,0.5138728002612158,-1.6653345369377348e-16,5.551115123125783e-17,2.220446049250313e-16
0.20661228086088362,0.3732019254939889,0.4201857936451275,0.2066122808608836,0.37320192549398884,0.4201857936451276,-2.7755575615628914e-17,-5.551115123125783e-17,1.1102230246251565e-16
0.20493709335097854,0.44257734552520805,0.3524855611238133,0.20493709335097857,0.44257734552520817,0.35248556112381335,2.7755575615628914e-17,1.1102230246251565e-16,5.551115123125783e-17
0.22704523107721203,0.2764463530837214,0.4965084158390666,0.2270452310772121,0.27644635308372123,0.49650841583906663,8.326672684688674e-17,-1.6653345369377348e-16,5.551115123125783e-17
0.2618682224117735,0.4847296284182757,0.2534021491699509,0.2618682224117736,0.4847296284182757,0.2534021491699508,1.1102230246251565e-16,0.0,-1.1102230246251565e-16
0.2039289299094062,0.4828717185600099,0.3131993515305839,0.2039289299094061,0.48287171856000993,0.31319935153058404,-1.1102230246251565e-16,5.551115123125783e-17,1.1102230246251565e-16
0.34903362483043054,0.28690199374483266,0.36406438142473674,0.34903362483043066,0.2869019937448326,0.3640643814247367,1.1102230246251565e-16,-5.551115123125783e-17,-5.551115123125783e-17
0.1542503480580675,0.36953790712834134,0.4762117448135912,0.15425034805806762,0.3695379071283413,0.476211744813591,1.1102230246251565e-16,-5.551115123125783e-17,-1.6653345369377348e-16
0.471410105433776,0.35252743480248244,0.1760624597637416,0.4714101054394398,0.3525274347968702,0.17606245976368998,5.663802760125236e-12,-5.6122329006313976e-12,-5.162537064506978e-14
0.19268517300735805,0.42330838440316426,0.38400644258947775,0.19268517301689525,0.4233083844030534,0.3840064425800513,9.537204359588713e-12,-1.1085576900882188e-13,-9.426459612882354e-12
0.5666927414163926,0.2924675900706235,0.14083966851298393,0.566692741416393,0.2924675900706232,0.14083966851298396,4.440892098500626e-16,-3.3306690738754696e-16,2.7755575615628914e-17
0.2833794512105137,0.27324492640726905,0.4433756223822173,0.28337945121950564,0.27324492640813186,0.44337562237236255,8.991918321044068e-12,8.628098235874404e-13,-9.854728144631508e-12
0.11768631504368525,0.491962318254277,0.39035136670203785,0.11768631504368503,0.4919623182542771,0.39035136670203785,-2.220446049250313e-16,1.1102230246251565e-16,0.0
0.34296218114986804,0.28300575122887645,0.3740320676212555,0.342962181149868,0.28300575122887656,0.3740320676212555,-5.551115123125783e-17,1.1102230246251565e-16,0.0
0.2613152636063405,0.44985103482186434,0.28883370157179517,0.26131526360634044,0.44985103482186434,0.28883370157179517,-5.551115123125783e-17,0.0,0.0
0.16568170977673075,0.1897050885169827,0.6446132017062866,0.1557760750370694,0.17836273187646154,0.6658611930864691,-0.009905634739661356,-0.011342356640521162,0.021247991380182518
0.40659022890668595,0.4005147396205094,0.1928950314728046,0.40659022890668595,0.40051473962050943,0.19289503147280465,0.0,5.551115123125783e-17,5.551115123125783e-17
0.34170546882048775,0.4503632729852992,0.2079312581942131,0.3417054688168677,0.4503632729852309,0.20793125819790148,-3.6200487052440167e-12,-6.833422716567839e-14,3.688382932409695e-12
0.33418012676318554,0.4040179149247021,0.2618019583121123,0.3341801267631855,0.4040179149247022,0.2618019583121122,-5.551115123125783e-17,5.551115123125783e-17,-5.551115123125783e-17
0.29717953237695094,0.22767630599871197,0.4751441616243371,0.2971795324343327,0.22767630480885262,0.4751441627568147,5.7381766005448753e-11,-1.1898593499370946e-9,1.1324776116872215e-9
0.22142079918116003,0.5052093322337071,0.2733698685851328,0.22142079918115992,0.5052093322337072,0.27336986858513285,-1.1102230246251565e-16,1.1102230246251565e-16,5.551115123125783e-17
0.28667993061868363,0.2881719877777458,0.42514808160357076,0.2866799306186834,0.2881719877777459,0.4251480816035708,-2.220446049250313e-16,1.1102230246251565e-16,5.551115123125783e-17
0.21846967792580638,0.4158013625688648,0.3657289595053288,0.21846967792580635,0.41580136256886496,0.3657289595053288,-2.7755575615628914e-17,1.6653345369377348e-16,0.0
0.47618036554415505,0.24571952669647473,0.2781001077593702,0.47618036554415505,0.2457195266964747,0.2781001077593703,0.0,-2.7755575615628914e-17,5.551115123125783e-17
0.13454887101767787,0.48481845651802735,0.3806326724642948,0.13454887101767807,0.48481845651802435,0.38063267246429755,1.942890293094024e-16,-2.9976021664879227e-15,2.7755575615628914e-15
0.11870548031103924,0.3227460257928528,0.5585484938961081,0.1091069392523143,0.2966487002685087,0.594244360479177,-0.009598541058724944,-0.026097325524344073,0.03569586658306889
0.2891703538388039,0.3229886263831347,0.38784101977806146,0.2891703538388039,0.32298862638313475,0.3878410197780613,0.0,5.551115123125783e-17,-1.6653345369377348e-16
0.4121964534402441,0.43705305902743474,0.15075048753232126,0.4121964534402443,0.43705305902743463,0.1507504875323212,2.220446049250313e-16,-1.1102230246251565e-16,-5.551115123125783e-17
0.26924263357829764,0.15958823217414558,0.5711691342475568,0.2692426335782976,0.1595882321741455,0.571169134247557,-5.551115123125783e-17,-8.326672684688674e-17,2.220446049250313e-16
0.4360176148579116,0.3403753525263298,0.2236070326157586,0.43601761485791146,0.3403753525263298,0.2236070326157587,-1.1102230246251565e-16,0.0,1.1102230246251565e-16
0.3783291297029066,0.4519304439402803,0.169740426356813,0.37832912970433835,0.45193044393874726,0.16974042635691441,1.4317436125566019e-12,-1.5330514635536474e-12,1.0141887329950805e-13
0.5459816136598308,0.3192512851328267,0.13476710120734256,0.5459816136598306,0.31925128513282686,0.13476710120734256,-2.220446049250313e-16,1.6653345369377348e-16,0.0
0.6216020258562573,0.20416439472506182,0.17423357941868087,0.6216020258562573,0.20416439472506176,0.17423357941868084,0.0,-5.551115123125783e-17,-2.7755575615628914e-17
0.34073625774142985,0.35124159444729347,0.3080221478112767,0.34073625774142996,0.35124159444729364,0.30802214781127646,1.1102230246251565e-16,1.6653345369377348e-16,-2.220446049250313e-16
0.37082606258822554,0.3446023768934895,0.284571560518285,0.3708260625882255,0.34460237689348955,0.28457156051828497,-5.551115123125783e-17,5.551115123125783e-17,-5.551115123125783e-17
0.40580310917600587,0.17627515660290857,0.4179217342210854,0.4058031091760059,0.1762751566029085,0.41792173422108564,5.551115123125783e-17,-8.326672684688674e-17,2.220446049250313e-16
0.4037208406724053,0.26330215578722954,0.3329770035403651,0.40372084067240543,0.26330215578722954,0.33297700354036514,1.1102230246251565e-16,0.0,5.551115123125783e-17
0.17760255171152264,0.3077644231489283,0.514633025139549,0.17760228027029631,0.3077643781157667,0.514633341613937,-2.7144122632938306e-7,-4.503316164417015e-8,3.1647438802906436e-7
0.44696160398592516,0.41978775107745087,0.13325064493662406,0.4469616039859251,0.4197877510774509,0.13325064493662403,-5.551115123125783e-17,5.551115123125783e-17,-2.7755575615628914e-17
