p0_opt,Subopt_p0,sseqs_used,number_iters,runtime
0.0,0.041071224153470476,13.0,11.0,0.016000032424926758
0.0,0.04307726223320181,24.0,22.0,0.0559999942779541
1.0,0.0,3.0,1.0,0.0019998550415039062
0.0,0.8288719436524499,22.0,20.0,0.02200007438659668
1.0,0.0,9.0,7.0,0.019999980926513672
1.0,0.0,8.0,6.0,0.006999969482421875
0.0,0.7080344624999372,13.0,11.0,0.016000032424926758
1.0,0.0,8.0,6.0,0.004999876022338867
0.0,0.3767435535842712,21.0,19.0,0.03299999237060547
0.0,0.5959292073772932,22.0,20.0,0.01699995994567871
0.0,0.4879670795671453,17.0,15.0,0.029999971389770508
0.0,0.005109026817739632,17.0,15.0,0.01900005340576172
0.0,0.6611225071459158,23.0,21.0,0.03800010681152344
0.0,1.7663738260132889,22.0,20.0,0.03099989891052246
1.0,0.0,3.0,1.0,0.0010001659393310547
1.0,0.0,3.0,1.0,0.0019998550415039062
0.0,2.1584734760536866,15.0,13.0,0.018000125885009766
0.0,0.6648502048346948,19.0,17.0,0.046000003814697266
0.0,0.9093441347247632,18.0,16.0,0.011999845504760742
0.0,0.6112270885788496,22.0,20.0,0.0410001277923584
0.0,0.3834720450226345,17.0,15.0,0.009000062942504883
1.0,0.0,7.0,5.0,0.021999835968017578
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,0.32515631746096385,18.0,16.0,0.020999908447265625
0.0,0.62178316565612,12.0,10.0,0.003999948501586914
0.0,0.1672803682851748,18.0,16.0,0.03600001335144043
0.0,0.9920598386741274,21.0,19.0,0.029999971389770508
0.0,1.8967625206845848,18.0,16.0,0.02200007438659668
0.0,0.31082112437175013,20.0,18.0,0.02500009536743164
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,0.9405865927176409,16.0,14.0,0.018999814987182617
0.0,0.3139088850532348,20.0,18.0,0.03600001335144043
0.0,1.1170333443906466,23.0,21.0,0.02700018882751465
0.0,0.0030611006848799416,11.0,9.0,0.0
0.0,0.5767144624284047,22.0,20.0,0.04400014877319336
0.0,0.7120905165860743,16.0,14.0,0.020999908447265625
0.0,0.6264857569045599,17.0,15.0,0.018000125885009766
0.0,0.1334242794896923,20.0,18.0,0.03399991989135742
0.0,0.14844096853264505,17.0,15.0,0.016000032424926758
0.0,0.13590738177541503,20.0,18.0,0.029999971389770508
0.0,0.0032414620234728873,13.0,11.0,0.015999794006347656
0.0,0.34825695593207684,14.0,12.0,0.01900005340576172
0.0,1.4709870970291459,18.0,16.0,0.023000001907348633
0.0,0.3317545256814058,12.0,10.0,0.009999990463256836
0.0,0.2411137038688351,13.0,11.0,0.023000001907348633
0.0,1.723791515627373,20.0,18.0,0.026000022888183594
0.0,0.023168081606719664,13.0,11.0,0.01900005340576172
0.0,1.2841623202221357,19.0,17.0,0.01699995994567871
1.0,0.0,8.0,6.0,0.01399993896484375
1.0,0.0,3.0,1.0,0.0
0.0,0.042016974851933876,17.0,15.0,0.03099989891052246
1.0,0.0,3.0,1.0,0.004000186920166016
0.0,0.23551867748763217,19.0,17.0,0.0409998893737793
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,1.0454751610801847,15.0,13.0,0.019999980926513672
0.0,1.3162586133102385,18.0,16.0,0.026999950408935547
0.0,0.12714438974294362,21.0,19.0,0.023999929428100586
1.0,0.0,9.0,7.0,0.0
1.0,0.0,9.0,7.0,0.012000083923339844
0.0,0.18139743298338362,15.0,13.0,0.01900005340576172
1.0,0.0,3.0,1.0,0.0019998550415039062
1.0,0.0,3.0,1.0,0.002000093460083008
1.0,0.0,3.0,1.0,0.0
0.0,0.41468406422886167,21.0,19.0,0.032000064849853516
0.0,0.4722889362296447,22.0,20.0,0.016000032424926758
0.0,1.6955835486705166,20.0,18.0,0.039999961853027344
1.0,0.0,3.0,1.0,0.0009999275207519531
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,1.2394828149921506,22.0,20.0,0.03099989891052246
1.0,0.0,11.0,9.0,0.013000011444091797
1.0,0.0,8.0,6.0,0.00800013542175293
0.0,0.41169817247258667,23.0,21.0,0.03699994087219238
0.0,1.2758019316924254,19.0,17.0,0.018000125885009766
0.0,0.1239499969800554,21.0,19.0,0.04399991035461426
1.0,0.0,9.0,7.0,0.012000083923339844
0.0,1.3792771404073478,16.0,14.0,0.020999908447265625
0.0,0.7080549897407539,21.0,19.0,0.023000001907348633
0.0,0.5811004685249098,16.0,14.0,0.0279998779296875
0.0,1.3720415865513202,17.0,15.0,0.021000146865844727
0.0,0.6375326710378104,20.0,18.0,0.017999887466430664
0.0,0.7763519160846574,20.0,18.0,0.03299999237060547
0.0,1.1598356359777233,18.0,16.0,0.032000064849853516
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.8967763849971855,21.0,19.0,0.01399993896484375
1.0,0.0,8.0,6.0,0.02200007438659668
0.0,0.05807886891769506,11.0,9.0,0.012000083923339844
0.0,0.7776552086256018,22.0,20.0,0.015999794006347656
0.0,0.4605772611250874,16.0,14.0,0.03400015830993652
0.0,0.6106504534872895,16.0,14.0,0.016000032424926758
0.0,0.06365859667484017,9.0,7.0,0.0
0.0,0.04778443100620729,18.0,16.0,0.046000003814697266
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.7835249493794377,16.0,14.0,0.02200007438659668
0.0,0.09491819380885023,19.0,17.0,0.023000001907348633
0.0,0.6226103628614643,20.0,18.0,0.0280001163482666
1.0,0.0,8.0,6.0,0.007999897003173828
0.0,0.18762983440603304,19.0,17.0,0.018999814987182617
0.0,2.7454680419573987,18.0,16.0,0.03400015830993652
1.0,0.0,8.0,6.0,0.007999897003173828
0.0,0.4069195885834986,20.0,18.0,0.029999971389770508
0.0,0.8667011225150237,14.0,12.0,0.010999917984008789
0.0,0.7505817243678079,26.0,24.0,0.04700016975402832
1.0,0.0,7.0,5.0,0.006999969482421875
0.0,1.0748459020344368,23.0,21.0,0.03299999237060547
0.0,0.8197891678405177,19.0,17.0,0.023000001907348633
0.0,0.7053224005852379,25.0,23.0,0.03600001335144043
1.0,0.0,3.0,1.0,0.009000062942504883
0.0,0.05743762907355299,22.0,20.0,0.029999971389770508
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,1.067580344123628,18.0,16.0,0.020999908447265625
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,1.0910441410145482,17.0,15.0,0.023999929428100586
0.0,0.04572195386259491,16.0,14.0,0.020000219345092773
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.13839034116215557,11.0,9.0,0.003999948501586914
0.0,0.6570546970299542,19.0,17.0,0.037000179290771484
0.0,0.21140990221433503,16.0,14.0,0.01399993896484375
0.0,0.002537746742701968,12.0,10.0,0.02200007438659668
0.0,1.5375088162217871,16.0,14.0,0.019999980926513672
0.0,1.7034224500637294,15.0,13.0,0.019999980926513672
0.0,0.7251980431463327,14.0,12.0,0.017999887466430664
1.0,0.0,9.0,7.0,0.0009999275207519531
1.0,0.0,3.0,1.0,0.0
0.0,1.4801578346211748,18.0,16.0,0.03699994087219238
0.0,0.5105729716758958,20.0,18.0,0.023999929428100586
0.0,0.009472899220615002,17.0,15.0,0.023000001907348633
0.0,1.0327330414022653,21.0,19.0,0.032000064849853516
0.0,1.4515014007964193,19.0,17.0,0.029999971389770508
0.0,2.1047533903158864,13.0,11.0,0.014999866485595703
0.0,0.3983496061882241,22.0,20.0,0.031000137329101562
0.0,0.6682330768996854,19.0,17.0,0.02200007438659668
0.0,2.1687609479398877,19.0,17.0,0.0279998779296875
0.0,0.1280916193510423,21.0,19.0,0.020999908447265625
0.0,0.2648119946849318,18.0,16.0,0.03500008583068848
0.0,1.5031578868731577,22.0,20.0,0.014999866485595703
0.0,0.15909902495915423,16.0,14.0,0.03600001335144043
1.0,0.0,3.0,1.0,0.0010001659393310547
0.0,0.010737756632933944,12.0,10.0,0.011999845504760742
0.0,0.17147244326022773,20.0,18.0,0.02700018882751465
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.02918154959176272,14.0,12.0,0.016000032424926758
0.0,0.592849112267894,22.0,20.0,0.03099989891052246
0.0,0.2510490462739487,20.0,18.0,0.024000167846679688
1.0,0.0,7.0,5.0,0.017999887466430664
1.0,0.0,3.0,1.0,0.0019998550415039062
0.0,1.3246283253893374,18.0,16.0,0.02200007438659668
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,1.6719914913281555,21.0,19.0,0.03000020980834961
0.0,0.665112141339423,15.0,13.0,0.017999887466430664
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.6861756452551339,20.0,18.0,0.026999950408935547
0.0,2.926534696676326,17.0,15.0,0.013000011444091797
0.0,0.9300783441542049,17.0,15.0,0.03299999237060547
0.0,1.131110106953971,19.0,17.0,0.023999929428100586
0.0,0.13734225078027967,19.0,17.0,0.026000022888183594
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,0.09975137003227856,21.0,19.0,0.026000022888183594
0.0,1.846678160819218,16.0,14.0,0.021000146865844727
0.0,0.15884572404314157,26.0,24.0,0.029999971389770508
0.0,0.08737997986338907,16.0,14.0,0.018999814987182617
0.0,0.01231262773501535,8.0,6.0,0.018000125885009766
1.0,0.0,3.0,1.0,0.00800013542175293
0.0,0.7031175917742737,13.0,11.0,0.003999948501586914
1.0,0.0,9.0,7.0,0.02500009536743164
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,1.3245580848559493,16.0,14.0,0.019999980926513672
0.0,1.346936121334993,17.0,15.0,0.02200007438659668
0.0,1.1386545581506586,19.0,17.0,0.023000001907348633
0.0,0.15206211557684482,18.0,16.0,0.023000001907348633
0.0,2.8392355960076694,16.0,14.0,0.023000001907348633
0.0,0.5948396989269423,20.0,18.0,0.009999990463256836
0.0,0.6900241841122438,13.0,11.0,0.032000064849853516
0.0,0.09460518229739935,21.0,19.0,0.018000125885009766
0.0,0.503710853750839,18.0,16.0,0.031999826431274414
0.0,0.0024866066420867784,11.0,9.0,0.011999845504760742
0.0,1.2430516033037482,19.0,17.0,0.02700018882751465
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.2315507763106185,17.0,15.0,0.012000083923339844
0.0,1.3692132728048665,15.0,13.0,0.03099989891052246
0.0,0.5983013857436267,23.0,21.0,0.031999826431274414
0.0,0.10686591165979678,22.0,20.0,0.03900003433227539
1.0,4.157779691601466e-6,8.0,6.0,0.009000062942504883
0.0,0.034304114674667645,20.0,18.0,0.026999950408935547
0.0,0.10399612016375184,16.0,14.0,0.019999980926513672
0.0,1.3895947554463683,18.0,16.0,0.02700018882751465
0.0,0.5181240072426433,18.0,16.0,0.011999845504760742
0.0,0.9646402428603893,21.0,19.0,0.042999982833862305
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,0.5754198048047535,15.0,13.0,0.01900005340576172
0.0,1.416436146465276,19.0,17.0,0.026000022888183594
0.0,0.9981940455875555,18.0,16.0,0.020999908447265625
0.0,0.23478415925921198,21.0,19.0,0.0280001163482666
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,1.1441417778732987,19.0,17.0,0.023999929428100586
0.0,0.7395644451367407,21.0,19.0,0.029000043869018555
0.0,0.5876133373324505,22.0,20.0,0.039999961853027344
0.0,1.7331732740822938,17.0,15.0,0.021999835968017578
0.0,0.4455651596932313,19.0,17.0,0.029000043869018555
1.0,0.0,3.0,1.0,0.0009999275207519531
1.0,8.007306012082353e-6,8.0,6.0,0.009000062942504883
0.0,1.321178543658983,20.0,18.0,0.01699995994567871
1.0,0.0,3.0,1.0,0.018000125885009766
0.0,0.2920594025712687,23.0,21.0,0.032000064849853516
0.0,0.608615239318655,17.0,15.0,0.03099989891052246
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,0.706130958788658,16.0,14.0,0.014999866485595703
0.0,0.28989277083939474,23.0,21.0,0.037000179290771484
0.0,0.9301733964173623,18.0,16.0,0.013000011444091797
0.0,0.1245378555150654,14.0,12.0,0.0279998779296875
1.0,0.0,9.0,7.0,0.009000062942504883
0.0,9.08200146952379e-5,14.0,12.0,0.010999917984008789
1.0,0.0,3.0,1.0,0.0
0.0,0.19171045574377826,21.0,19.0,0.03900003433227539
0.0,0.4378899574191024,15.0,13.0,0.009999990463256836
0.0,1.021072711927917,17.0,15.0,0.03900003433227539
0.0,0.4050298929694601,21.0,19.0,0.026000022888183594
0.0,1.3259426382804844,16.0,14.0,0.019999980926513672
0.0,0.8934004077739841,17.0,15.0,0.01399993896484375
0.0,0.022546614555210412,20.0,18.0,0.03500008583068848
0.0,0.7393885882795114,21.0,19.0,0.015000104904174805
0.0,0.12883103176818556,20.0,18.0,0.03699994087219238
1.0,0.0,3.0,1.0,0.0010001659393310547
1.0,0.0,3.0,1.0,0.0009999275207519531
1.0,0.0,3.0,1.0,0.002000093460083008
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.9903221515120504,22.0,20.0,0.032000064849853516
0.0,0.06548441412982045,19.0,17.0,0.02200007438659668
0.0,0.38624858760500047,14.0,12.0,0.023000001907348633
0.0,0.922566790778103,15.0,13.0,0.018000125885009766
0.0,0.44689015262082227,19.0,17.0,0.025999784469604492
0.0,0.03485969508469565,18.0,16.0,0.024000167846679688
0.0,0.36542908422670967,23.0,21.0,0.0409998893737793
0.0,0.7508823737495502,19.0,17.0,0.015999794006347656
0.0,0.473823755517268,20.0,18.0,0.040000200271606445
0.0,0.9665980598876077,24.0,22.0,0.03299999237060547
1.0,0.0,7.0,5.0,0.006999969482421875
0.0,0.19861066365979224,24.0,22.0,0.01900005340576172
0.0,0.6475538566949656,21.0,19.0,0.026999950408935547
0.0,0.9425883219240756,22.0,20.0,0.03299999237060547
0.0,0.30520972366272936,19.0,17.0,0.023000001907348633
1.0,0.0,3.0,1.0,0.0
0.0,0.35701856643141455,23.0,21.0,0.032000064849853516
0.0,1.0305736002836736,17.0,15.0,0.017999887466430664
0.0,1.193228248388008,17.0,15.0,0.02700018882751465
0.0,2.494072772209518,21.0,19.0,0.023000001907348633
0.0,0.9910376703518247,22.0,20.0,0.03600001335144043
1.0,0.0,3.0,1.0,0.0
0.0,1.3417415574370168,19.0,17.0,0.037999868392944336
0.0,0.11402375667051391,23.0,21.0,0.026000022888183594
0.0,0.26435230685207006,17.0,15.0,0.026000022888183594
0.0,0.291021598680907,18.0,16.0,0.02200007438659668
0.0,0.5525690963840195,16.0,14.0,0.02200007438659668
0.0,0.03543435525021072,15.0,13.0,0.019999980926513672
0.0,0.0013793533542111587,17.0,15.0,0.007999897003173828
1.0,0.0,9.0,7.0,0.010999917984008789
0.0,1.0784553810532485,16.0,14.0,0.021000146865844727
0.0,2.0221747414119644,15.0,13.0,0.02200007438659668
0.0,0.7691019365379966,21.0,19.0,0.026000022888183594
0.0,0.6158278928736995,17.0,15.0,0.023000001907348633
