p0_opt,Subopt_p0,sseqs_used,number_iters,runtime
0.0,0.05034687704364567,8.0,6.0,0.009999990463256836
0.0,0.10249480317747481,15.0,13.0,0.026000022888183594
1.0,0.0,3.0,1.0,0.0
0.0,0.9020152563136888,13.0,11.0,0.031000137329101562
1.0,1.787505645714542e-5,8.0,6.0,0.0
1.0,0.0,8.0,6.0,0.021999835968017578
0.0,0.7276743263043375,11.0,9.0,0.010999917984008789
1.0,0.0,8.0,6.0,0.0
0.0,0.42611449609614005,14.0,12.0,0.03500008583068848
0.0,0.655597981880106,11.0,9.0,0.011999845504760742
0.0,0.5325210508107471,13.0,11.0,0.016000032424926758
0.0,0.0330403021427961,10.0,8.0,0.0009999275207519531
0.0,0.7363576821117533,16.0,14.0,0.03099989891052246
0.0,1.8126434834838483,13.0,11.0,0.014999866485595703
1.0,0.0,3.0,1.0,0.002000093460083008
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,2.2376734352607666,12.0,10.0,0.015000104904174805
0.0,0.7258349973543595,13.0,11.0,0.015999794006347656
0.0,0.9322278488032733,15.0,13.0,0.017999887466430664
0.0,0.6579871048352076,14.0,12.0,0.01900005340576172
0.0,0.40773630824419543,13.0,11.0,0.03099989891052246
1.0,0.0,7.0,5.0,0.007999897003173828
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,0.39358162520084056,12.0,10.0,0.014999866485595703
0.0,0.6681197397891656,7.0,5.0,0.006000041961669922
0.0,0.24774323374829968,10.0,8.0,0.0
0.0,1.0211288935144547,14.0,12.0,0.016000032424926758
0.0,1.9302280517021173,13.0,11.0,0.0280001163482666
0.0,0.3404028943372124,15.0,13.0,0.01699995994567871
1.0,0.0,3.0,1.0,0.002000093460083008
0.0,0.9803507344877586,8.0,6.0,0.003999948501586914
0.0,0.3448806329527345,14.0,12.0,0.026999950408935547
0.0,1.1701377627728256,14.0,12.0,0.01900005340576172
0.0,0.03663803766303147,7.0,5.0,0.003999948501586914
0.0,0.6221576340479109,13.0,11.0,0.02500009536743164
0.0,0.7336622879426952,11.0,9.0,0.01399993896484375
0.0,0.6446777223247946,13.0,11.0,0.009999990463256836
0.0,0.15780342762599311,13.0,11.0,0.023000001907348633
0.0,0.21133318958317915,12.0,10.0,0.011999845504760742
0.0,0.14465266678908548,14.0,12.0,0.015000104904174805
0.0,0.019469968753798663,10.0,8.0,0.020999908447265625
0.0,0.39861439522260483,10.0,8.0,0.01100015640258789
0.0,1.4857944899013924,14.0,12.0,0.01399993896484375
0.0,0.3592132448061092,8.0,6.0,0.0
0.0,0.3011388133073263,10.0,8.0,0.01900005340576172
0.0,1.7718307475712127,14.0,12.0,0.026999950408935547
0.0,0.04679919826547531,7.0,5.0,0.003999948501586914
0.0,1.2936300519963506,14.0,12.0,0.039999961853027344
1.0,0.010346230265369613,7.0,5.0,0.009000062942504883
1.0,0.0,3.0,1.0,0.0
0.0,0.07477433342434898,7.0,5.0,0.0
1.0,0.0,3.0,1.0,0.016000032424926758
0.0,0.29755763101164023,14.0,12.0,0.019999980926513672
1.0,0.0,3.0,1.0,0.0019998550415039062
0.0,1.069203074625988,12.0,10.0,0.012000083923339844
0.0,1.3444737880696662,13.0,11.0,0.020999908447265625
0.0,0.16085473121236193,15.0,13.0,0.021000146865844727
1.0,0.07020577962482283,7.0,5.0,0.006999969482421875
1.0,2.5843009516010494e-5,8.0,6.0,0.0009999275207519531
0.0,0.25035219095699224,10.0,8.0,0.023000001907348633
1.0,0.0,3.0,1.0,0.002000093460083008
1.0,0.0,3.0,1.0,0.0009999275207519531
1.0,0.0,3.0,1.0,0.0010001659393310547
0.0,0.4461645277481224,15.0,13.0,0.018999814987182617
0.0,0.5063035228367331,15.0,13.0,0.021000146865844727
0.0,1.7232066261169583,16.0,14.0,0.021999835968017578
1.0,0.0,3.0,1.0,0.002000093460083008
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,1.2675708913783128,14.0,12.0,0.006000041961669922
1.0,0.001211560973882367,9.0,7.0,0.02499985694885254
1.0,0.001605334385821814,7.0,5.0,0.006999969482421875
0.0,0.5000307653669255,13.0,11.0,0.01699995994567871
0.0,1.331946861118975,14.0,12.0,0.019999980926513672
0.0,0.1454329932771683,13.0,11.0,0.017000198364257812
1.0,0.0035120194207765806,8.0,6.0,0.008999824523925781
0.0,1.3821625447771408,14.0,12.0,0.005000114440917969
0.0,0.7371387190879466,13.0,11.0,0.029999971389770508
0.0,0.6152666335568384,12.0,10.0,0.006000041961669922
0.0,1.4075316390357206,13.0,11.0,0.039999961853027344
0.0,0.6835172478452718,13.0,11.0,0.01699995994567871
0.0,0.8236856040609032,15.0,13.0,0.02200007438659668
0.0,1.185567008811751,14.0,12.0,0.021000146865844727
1.0,0.0,3.0,1.0,0.0009999275207519531
0.0,0.9451710010983747,15.0,13.0,0.01100015640258789
1.0,0.0,8.0,6.0,0.023000001907348633
0.0,0.08128370489437685,9.0,7.0,0.009999990463256836
0.0,0.8429899654788947,14.0,12.0,0.015000104904174805
0.0,0.4803017834988276,12.0,10.0,0.020999908447265625
0.0,0.6467977137533814,11.0,9.0,0.013000011444091797
