p0_opt,Subopt_p0,sseqs_used,number_iters,runtime
0.0,0.9701877602740417,56.0,52.0,0.0989999771118164
0.0,0.5923963663092804,59.0,55.0,0.09400010108947754
0.0,1.5866569484849449,51.0,47.0,0.07800006866455078
0.0,1.347805352908944,51.0,47.0,0.07599997520446777
0.0,1.5585322457841333,48.0,44.0,0.08700013160705566
0.0,1.7090125184807383,45.0,41.0,0.06599998474121094
0.0,0.10522569888760021,41.0,37.0,0.06200003623962402
0.0,1.5604941500054492,55.0,51.0,0.09099984169006348
1.0,3.051488135281052e-5,21.0,17.0,0.0280001163482666
0.0,0.25185671238754687,54.0,50.0,0.07999992370605469
0.0,1.1191325190320194,48.0,44.0,0.08599996566772461
0.0,0.4629069834351522,41.0,37.0,0.06500005722045898
0.0,1.4856749580096327,40.0,36.0,0.07299995422363281
0.0,0.9238476646129021,64.0,60.0,0.10899996757507324
0.0,0.4430301054003778,47.0,43.0,0.08500003814697266
0.0,0.2837587896562596,30.0,26.0,0.03099989891052246
0.0,0.3569881946209594,59.0,55.0,0.11800003051757812
0.0,1.1420871871900042,54.0,50.0,0.08100008964538574
0.0,0.8027466705156836,49.0,45.0,0.08700013160705566
1.0,0.0,15.0,11.0,0.010999917984008789
0.0,0.00023385049775996746,37.0,33.0,0.04999995231628418
0.0,0.7818192076358337,46.0,42.0,0.08800005912780762
1.0,0.0,13.0,9.0,0.01100015640258789
0.0,0.6137081221300817,52.0,48.0,0.09999990463256836
0.0,0.6080373058468769,45.0,41.0,0.09400010108947754
0.0,1.5610351103756968,52.0,48.0,0.08500003814697266
0.0,1.5213733485501846,52.0,48.0,0.06999993324279785
0.0,0.7664442155467819,53.0,49.0,0.07899999618530273
0.0,0.7302045802133602,58.0,54.0,0.0840001106262207
0.0,0.6599793945310843,62.0,58.0,0.11699986457824707
0.0,0.898724374248526,53.0,49.0,0.08300018310546875
0.0,0.8160207534909029,51.0,47.0,0.08699989318847656
0.0,0.1195603944569074,27.0,23.0,0.029000043869018555
0.0,0.016283543824336555,34.0,30.0,0.04900002479553223
0.0,0.5299894746281634,60.0,56.0,0.10500001907348633
0.0,0.5497738060414659,57.0,53.0,0.07800006866455078
0.0,0.16369085380657475,30.0,26.0,0.05099987983703613
0.0,0.6118369511883157,36.0,32.0,0.06599998474121094
0.0,1.3331991815814175,42.0,38.0,0.06200003623962402
0.0,0.5615509888645704,51.0,47.0,0.0710000991821289
0.0,0.06532683976920027,59.0,55.0,0.0969998836517334
0.0,0.3815784808926953,38.0,34.0,0.05000019073486328
0.0,0.5628534713899256,38.0,34.0,0.06399989128112793
0.0,0.9580594046646699,54.0,50.0,0.07000017166137695
1.0,2.136883028350955e-5,21.0,17.0,0.042999982833862305
1.0,0.0,23.0,19.0,0.021999835968017578
0.0,0.29716568106868585,46.0,42.0,0.08300018310546875
0.0,1.1407447739879135,54.0,50.0,0.08699989318847656
0.0,0.2634830558135799,51.0,47.0,0.07599997520446777
0.0,0.5491022783601884,40.0,36.0,0.05200004577636719
0.0,1.226455264665435,56.0,52.0,0.0989999771118164
0.0,1.0481248924623923,53.0,49.0,0.08599996566772461
0.0,1.4250357370506637,43.0,39.0,0.06399989128112793
0.0,1.9004739689218857,58.0,54.0,0.10000014305114746
0.0,1.0388830719696076,37.0,33.0,0.05099987983703613
0.0,0.6496915463843229,49.0,45.0,0.08700013160705566
0.0,0.5507128325621893,61.0,57.0,0.10299992561340332
0.0,1.05729401927958,34.0,30.0,0.043000221252441406
1.0,0.0,22.0,18.0,0.03899979591369629
1.0,0.0,31.0,27.0,0.04399991035461426
0.0,0.7385196944678277,57.0,53.0,0.07999992370605469
0.0,0.5378886993454081,60.0,56.0,0.10000014305114746
0.0,1.3997558131700003,50.0,46.0,0.08999991416931152
0.0,0.35158558418250135,52.0,48.0,0.08000016212463379
0.0,1.3687252285065015,66.0,62.0,0.11800003051757812
0.0,0.6183104562174463,70.0,66.0,0.10899996757507324
0.0,0.26755294895880743,54.0,50.0,0.10000014305114746
0.0,1.3870696096837185,47.0,43.0,0.07699990272521973
0.0,1.0396658744447702,60.0,56.0,0.09400010108947754
0.0,0.36879787111781465,39.0,35.0,0.05799984931945801
0.0,0.9360610630263972,52.0,48.0,0.09500002861022949
0.0,0.08047760989921768,54.0,50.0,0.07399988174438477
