p0_opt,Subopt_p0,sseqs_used,number_iters,runtime
0.0,0.07589870823246622,44.0,40.0,0.06400012969970703
0.0,0.35829883439904747,57.0,53.0,0.10000014305114746
0.0,0.2807492574630459,61.0,57.0,0.1119999885559082
0.0,0.052704044904755214,56.0,52.0,0.09099984169006348
0.0,0.1125339502177734,48.0,44.0,0.07199978828430176
0.0,0.06912653019074033,51.0,47.0,0.08800005912780762
0.0,0.08404413365425865,59.0,55.0,0.09099984169006348
0.0,0.0622211969597165,57.0,53.0,0.09999990463256836
0.0,0.15048397073309727,67.0,63.0,0.11800003051757812
0.0,0.13826200923418477,61.0,57.0,0.10399985313415527
0.0,0.17617775781526573,57.0,53.0,0.11600017547607422
1.0,0.0,16.0,12.0,0.021999835968017578
0.0,0.247511687838684,54.0,50.0,0.09299993515014648
0.0,0.020115213687427445,29.0,25.0,0.04900002479553223
0.0,0.11652833465766514,40.0,36.0,0.06700015068054199
0.0,0.07412084062767922,70.0,66.0,0.14800000190734863
0.0,0.059997263204113076,59.0,55.0,0.10099983215332031
0.0,0.31842261849007164,54.0,50.0,0.0989999771118164
0.0,0.0024798263306237607,42.0,38.0,0.08000016212463379
0.0,0.028337610139444948,58.0,54.0,0.09800004959106445
0.0,0.09191561318738534,48.0,44.0,0.06999993324279785
0.0,0.12593091141108684,52.0,48.0,0.10000014305114746
0.0,0.10878665053937764,42.0,38.0,0.06700015068054199
0.0,0.21546683561563715,62.0,58.0,0.13299989700317383
0.0,0.037677934575115306,34.0,30.0,0.04900002479553223
0.0,0.13273670440000526,59.0,55.0,0.11500000953674316
0.0,0.004916754122371795,37.0,33.0,0.0559999942779541
0.0,0.046653996719550665,49.0,45.0,0.07800006866455078
0.0,0.08037950327561502,51.0,47.0,0.07999992370605469
0.0,0.0637955892125995,41.0,37.0,0.05899977684020996
0.0,0.12385701644852272,65.0,61.0,0.10900020599365234
0.0,0.0064809555671234914,41.0,37.0,0.0709998607635498
0.0,0.24452632281811293,61.0,57.0,0.0989999771118164
0.0,0.1548302183693254,45.0,41.0,0.07499980926513672
0.0,0.029474408554910583,42.0,38.0,0.08099985122680664
0.0,0.04977145514388363,40.0,36.0,0.0559999942779541
0.0,0.05767833391254281,38.0,34.0,0.06599998474121094
0.0,0.09029977763793855,50.0,46.0,0.07999992370605469
0.0,0.13476441064562777,59.0,55.0,0.0989999771118164
0.0,0.1429795303316833,56.0,52.0,0.09200000762939453
0.0,0.3325382230023546,64.0,60.0,0.1230001449584961
0.0,0.09418255612735715,48.0,44.0,0.06799983978271484
0.0,0.0887299632958788,51.0,47.0,0.10000014305114746
0.0,0.08530903655461877,66.0,62.0,0.1119999885559082
0.0,0.0587701589240345,57.0,53.0,0.08899998664855957
0.0,0.10917459029101616,41.0,37.0,0.059999942779541016
0.0,0.3716468163178832,53.0,49.0,0.0820000171661377
0.0,0.03795586706789979,44.0,40.0,0.06299996376037598
0.0,0.0497071332242789,45.0,41.0,0.06399989128112793
0.0,0.19569931805487104,57.0,53.0,0.09800004959106445
0.0,0.33227765705569595,57.0,53.0,0.09599995613098145
0.0,0.2330991117550604,54.0,50.0,0.08500003814697266
0.0,0.2365476971028732,50.0,46.0,0.06999993324279785
0.0,0.04966271358399993,41.0,37.0,0.07599997520446777
0.0,0.13597990775298444,63.0,59.0,0.10899996757507324
0.0,0.08378902814161218,62.0,58.0,0.0989999771118164
0.0,0.19589219325074178,64.0,60.0,0.11100006103515625
1.0,1.0865732106353586e-5,20.0,16.0,0.0280001163482666
0.0,0.08820785197117352,54.0,50.0,0.07699990272521973
0.0,0.13756013066372105,65.0,61.0,0.13400006294250488
0.0,0.2255084743242716,51.0,47.0,0.09400010108947754
0.0,0.06944727651780636,58.0,54.0,0.10199999809265137
0.0,0.2946500339845065,48.0,44.0,0.08800005912780762
0.0,0.037169363255342175,41.0,37.0,0.07599997520446777
0.0,0.11936535433638548,70.0,66.0,0.16500020027160645
0.0,0.33935817012421465,54.0,50.0,0.10699987411499023
0.0,0.1383941856717918,55.0,51.0,0.07699990272521973
0.0,0.18501831447844502,56.0,52.0,0.09800004959106445
0.0,0.004276243030803829,39.0,35.0,0.07699990272521973
0.0,0.11795716366098051,55.0,51.0,0.09999990463256836
0.0,0.20224299507080384,51.0,47.0,0.09100008010864258
0.0,0.15222176566044435,59.0,55.0,0.12199997901916504
0.0,0.16884698115675498,55.0,51.0,0.09100008010864258
0.0,0.2839389931100149,56.0,52.0,0.08899998664855957
0.0,0.038492586896708855,51.0,47.0,0.07800006866455078
0.0,0.12456719267666415,52.0,48.0,0.09100008010864258
0.0,0.37973857955619594,61.0,57.0,0.09599995613098145
0.0,0.21927284318725082,51.0,47.0,0.0839998722076416
0.0,0.1394194468865861,56.0,52.0,0.07300019264221191
0.0,0.1525110676960859,56.0,52.0,0.09999990463256836
0.0,0.11743767286366712,51.0,47.0,0.08699989318847656
0.0,0.1576493468373641,58.0,54.0,0.09399986267089844
0.0,0.0470041579904786,46.0,42.0,0.0690000057220459
0.0,0.053628734273270556,57.0,53.0,0.0989999771118164
0.0,0.0350437183272378,47.0,43.0,0.07899999618530273
0.0,0.22258104917316826,63.0,59.0,0.10699987411499023
0.0,0.003610227702516268,42.0,38.0,0.08100008964538574
0.0,0.2216536686130307,63.0,59.0,0.10800004005432129
0.0,0.03439536821361946,57.0,53.0,0.0989999771118164
0.0,0.044003674479151086,43.0,39.0,0.06400012969970703
0.0,0.08100281987332751,57.0,53.0,0.08699989318847656
0.0,0.20344644734513329,46.0,42.0,0.0709998607635498
1.0,3.5894861698920826e-6,16.0,12.0,0.026999950408935547
0.0,0.45386798367802317,50.0,46.0,0.07200002670288086
0.0,0.021235591195343195,46.0,42.0,0.06500005722045898
0.0,0.18748734422296626,57.0,53.0,0.09399986267089844
0.0,0.12066621387751622,57.0,53.0,0.10500001907348633
0.0,0.0267954219002645,50.0,46.0,0.07700014114379883
0.0,0.02108586650462924,51.0,47.0,0.07299995422363281
0.0,0.0439064548020398,48.0,44.0,0.0970001220703125
0.0,0.1301976266415782,49.0,45.0,0.07699990272521973
0.0,0.14936563103979786,51.0,47.0,0.07399988174438477
0.0,0.2812297759500707,53.0,49.0,0.09599995613098145
