p0_1,p0_2,p0_3,p0_4,p0_5,p*_1,p*_2,p*_3,p*_4,p*_5,p*-p0_1,p*-p0_2,p*-p0_3,p*-p0_4,p*-p0_5
0.24725378331717426,0.3294651526880234,0.08099430378622725,0.14980101413260183,0.19248574607597319,0.2391648562244279,0.3393046133525302,0.07834450940964365,0.14114761106636556,0.20203840994703273,-0.008088927092746362,0.009839460664506805,-0.0026497943765836085,-0.00865340306623627,0.009552663871059547
0.07531712190439158,0.601875345481169,0.0736893101670742,0.1425219589925189,0.10659626345484634,0.064039572325723,0.636120022363039,0.06265526886323157,0.14436578206640577,0.09281935438160072,-0.011277549578668583,0.03424467688186994,-0.011034041303842626,0.0018438230738868633,-0.013776909073245622
0.36668364502896006,0.04948724570133825,0.42688860578274185,0.11496114520022432,0.04197935828673554,0.3803213385540509,0.041210555118135574,0.4426080995655332,0.09735654275699518,0.03850346400528494,0.013637693525090866,-0.008276690583202677,0.01571949378279136,-0.017604602443229145,-0.003475894281450599
0.10783824489854424,0.38845152163978225,0.22562548243455086,0.17107067502559348,0.1070140760015292,0.09647927725085402,0.40246045338705677,0.22537845607559526,0.16893324888845612,0.1067485643980378,-0.011358967647690218,0.014008931747274522,-0.00024702635895559877,-0.002137426137137355,-0.0002655116034913918
0.11090110385364009,0.4678209615852569,0.20522878770334374,0.12504527003889718,0.09100387681886221,0.10843891968855632,0.4956452131751866,0.18896180853919123,0.12437471277125502,0.08257934582581078,-0.0024621841650837722,0.027824251589929738,-0.016266979164152512,-0.0006705572676421606,-0.008424530993051432
0.29322280845918725,0.15856676472721995,0.057406378837880585,0.18658585673428282,0.30421819124142946,0.29696909679476363,0.14394029914225417,0.052111933066348815,0.19376757088043034,0.3132111001162031,0.0037462883355763865,-0.014626465584965775,-0.005294445771531771,0.0071817141461475165,0.008992908874773664
0.1739562044908702,0.3566775447410262,0.2954796496500686,0.03679697539491576,0.13708962572311895,0.17010204932409423,0.36439619722568994,0.3007608619213479,0.029792331840905243,0.1349485596879626,-0.00385415516677598,0.007718652484663746,0.005281212271279256,-0.007004643554010519,-0.002141066035156347
0.14948951824369036,0.20733296300336018,0.06415137560095946,0.3499187410390705,0.22910740211291938,0.15282491623063263,0.20613378028197127,0.05969862938143169,0.37404692039888876,0.20729575370707579,0.003335397986942268,-0.001199182721388914,-0.0044527462195277714,0.024128179359818258,-0.021811648405843598
0.40660462225122074,0.0342255641513557,0.3867612997544115,0.11418109519273642,0.05822741865027583,0.41893828946596634,0.027168285253088377,0.3959615141320081,0.10609585506459246,0.0518360560843447,0.012333667214745603,-0.007057278898267322,0.009200214377596605,-0.008085240128143961,-0.006391362565931126
0.06071986440822473,0.21941383474585446,0.11568830889443518,0.0905862257608882,0.5135917661905973,0.05584874328025661,0.21678611751369745,0.11040965635668006,0.0804839720444339,0.5364715108049319,-0.004871121127968121,-0.0026277172321570175,-0.005278652537755127,-0.010102253716454304,0.02287974461433462
0.4898216494453514,0.07784950996048717,0.19239768099052312,0.07235995530997325,0.16757120429366512,0.5219554316954936,0.07191750865665594,0.18249503459953956,0.06470421560013584,0.15892780944817508,0.03213378225014224,-0.00593200130383123,-0.009902646390983566,-0.007655739709837406,-0.008643394845490038
0.24858861646633118,0.2511029119442467,0.12926856249042176,0.2088761680150167,0.16216374108398368,0.24858861438169366,0.2511029579284864,0.1292685217023206,0.2088761662634027,0.1621637397240966,-2.0846375181626797e-9,4.598423969381926e-8,-4.078810117436049e-8,-1.7516140204953956e-9,-1.3598870918229977e-9
0.08745258694134245,0.2152144654481481,0.0718154935010068,0.12273639831187377,0.5027810557976289,0.08265831487614346,0.2033985996979704,0.05975454077435065,0.11391269004566143,0.5402758546058741,-0.004794272065198987,-0.011815865750177706,-0.012060952726656152,-0.008823708266212343,0.037494798808245244
0.1912794517823498,0.17239478514799142,0.2510844700486733,0.21557718020280395,0.1696641128181814,0.20279665008379075,0.1699387705101214,0.24751316205909313,0.21250767093675207,0.16724374641024267,0.011517198301440934,-0.002456014637870013,-0.0035713079895801636,-0.003069509266051873,-0.0024203664079387177
0.17682426885962702,0.16538702384173568,0.17790507817918186,0.27853941470889276,0.2013442144105627,0.1705355920078982,0.1595055376155726,0.17157846340887103,0.30419660400641824,0.19418380296124005,-0.006288676851728819,-0.00588148622616308,-0.006326614770310823,0.025657189297525473,-0.00716041144932264
0.14585170359259203,0.08417062146261059,0.23293943371953446,0.16913597608722858,0.36790226513803426,0.14973991434644682,0.07843513597054287,0.23919947609994927,0.15469692392492404,0.37792854965813705,0.003888210753854787,-0.005735485492067718,0.006260042380414804,-0.014439052162304539,0.01002628452010279
0.12697665901595576,0.20370976887231543,0.280009528162404,0.32238412443007186,0.06691991951925301,0.1269587267024409,0.19357055504161164,0.2799225142873576,0.335953594918665,0.06359460904992485,-1.793231351485125e-5,-0.010139213830703792,-8.701387504639335e-5,0.013569470488593138,-0.0033253104693281577
0.12430626890074802,0.05817681775104707,0.528275570098267,0.13198932190771664,0.15725202134222116,0.11134160269793461,0.05197774394086349,0.5675828786330241,0.11976422643895178,0.1493335482892259,-0.012964666202813405,-0.006199073810183579,0.03930730853475717,-0.012225095468764866,-0.007918473052995256
0.1734521723842314,0.24468421842963148,0.2871325881288585,0.17144005896962844,0.12329096208765009,0.1726943851420593,0.2449050747779983,0.287381417754274,0.1716190626725584,0.12340005965311013,-0.0007577872421721255,0.00022085634836682688,0.00024882962541550313,0.00017900370292994738,0.00010909756546004235
0.3258480482492395,0.3422317653649171,0.17098627984300346,0.10708323117000851,0.05385067537283133,0.32770106110820185,0.34877310800442557,0.17015928513826045,0.10421151020736659,0.04915503554174574,0.001853012858962333,0.006541342639508452,-0.0008269947047430115,-0.002871720962641919,-0.004695639831085591
0.1531087294854656,0.32496464730586944,0.10948071817256273,0.11955791836024181,0.29288798667586036,0.1325244712902069,0.3325001840347062,0.1119711939105841,0.1226094060364213,0.3003947447280816,-0.02058425819525872,0.007535536728836778,0.002490475738021372,0.003051487676179493,0.00750675805222123
0.23799256691996834,0.18809681055025768,0.09788979160577062,0.33757443056965086,0.13844640035435257,0.2213639643671766,0.17495412657044623,0.09104714340451306,0.36351389654901384,0.14912086910885036,-0.01662860255279175,-0.013142683979811443,-0.006842648201257559,0.025939465979362974,0.01067446875449779
0.2470118248894413,0.14855268115455392,0.13067116125588152,0.15040240417090245,0.32336192852922097,0.23659884565542882,0.16485349768033178,0.12516649900565177,0.1440668169371506,0.329314340721437,-0.010412979234012465,0.01630081652577786,-0.005504662250229747,-0.006335587233751855,0.005952412192216039
0.12364536237142007,0.07232812735877259,0.45521706660797706,0.2807980628787523,0.06801138078307797,0.10973732044039791,0.06963632219516783,0.4853610961106241,0.2749056955932351,0.06035956566057513,-0.013908041931022158,-0.00269180516360476,0.03014402950264705,-0.0058923672855172304,-0.0076518151225028405
0.14896437044893487,0.20083302010350568,0.21636365325576093,0.21786420254492453,0.215974753646874,0.14555576577765056,0.21911960454968588,0.2114127655044475,0.21287895614380148,0.2110329080244145,-0.0034086046712843154,0.0182865844461802,-0.004950887751313443,-0.00498524640112305,-0.004941845622459501
0.22891143975209438,0.29999269819432994,0.16543203861381822,0.16280229289659615,0.1428615305431613,0.24105986529420528,0.31593900479317594,0.15556488532441803,0.15309314290760626,0.13434310168059455,0.012148425542110902,0.015946306598845994,-0.009867153289400188,-0.00970914998898989,-0.008518428862566763
