p0_1,p0_2,p0_3,p0_4,p0_5,p*_1,p*_2,p*_3,p*_4,p*_5,p*-p0_1,p*-p0_2,p*-p0_3,p*-p0_4,p*-p0_5
0.12551925405727854,0.35636416665913573,0.19244878381223446,0.1216819035914596,0.2039858918798916,0.08695183227254699,0.4036948320707412,0.17048216265639068,0.10779280409680062,0.23107836890352054,-0.03856742178473155,0.047330665411605466,-0.021966621155843774,-0.013889099494658982,0.027092477023628936
0.21525585327297414,0.36182377467033006,0.23008785963634126,0.12063580270353369,0.07219670971682085,0.2202070411235876,0.3920354879532335,0.2353803617744918,0.11090993719868775,0.0414671719499995,0.004951187850613464,0.030211713282903452,0.005292502138150523,-0.009725865504845943,-0.03072953776682135
0.21388021172996907,0.18469258653037623,0.25797624628245397,0.17062547512314272,0.172825480334058,0.21388021173071933,0.1846925865310242,0.2579762462762713,0.17062547512006257,0.17282548034192258,7.502609644660652e-13,6.47953912746857e-13,-6.182665490683803e-12,-3.080147248368803e-12,7.864570106264068e-12
0.18216385990309805,0.14048546492341146,0.19787536605460102,0.10546691642408007,0.37400839269480923,0.1828693508126559,0.14028592064913792,0.19758776223506572,0.10380778439713902,0.37544918190600135,0.0007054909095578488,-0.00019954427427354426,-0.0002876038195352981,-0.0016591320269410542,0.0014407892111921172
0.1947634001125284,0.12883199608173296,0.11794298142834482,0.20715613296055763,0.35130548941683626,0.20197950273310272,0.07473950801041672,0.11395652214128682,0.21481337868570602,0.3945110884294877,0.007216102620574316,-0.05409248807131624,-0.003986459287058,0.007657245725148393,0.04320559901265142
0.13765332415188422,0.28379193019760285,0.31278265206187983,0.16608764555142422,0.09968444803720883,0.13765332415201986,0.283791930197884,0.31278265205929984,0.166087645547909,0.09968444804288731,1.356414980335785e-13,2.811639809863209e-13,-2.57999177577517e-12,-3.5152158961437863e-12,5.678485459625904e-12
0.29334511335340185,0.07514277075076764,0.12052760224366293,0.26325156176679815,0.24773295188536937,0.3031480640909292,0.05826058368769289,0.09344939808266563,0.2891284838195109,0.25601347031920146,0.00980295073752735,-0.016882187063074747,-0.027078204160997307,0.025876922052712747,0.008280518433832096
0.3637382960440185,0.13599870314361195,0.11140369039357034,0.11326299959459171,0.27559631082420755,0.401666261550166,0.11531458897414433,0.08264748231322476,0.0960290153145358,0.3043426518479292,0.037927965506147465,-0.020684114169467624,-0.028756208080345583,-0.017233984280055917,0.028746341023721644
0.1017116163705273,0.15568182889112572,0.5083669195496768,0.07481814988591207,0.159421485302758,0.0868705323703779,0.15788783921425917,0.5895342917598642,0.06390118202309143,0.10180615463240723,-0.014841084000149399,0.002206010323133445,0.08116737221018733,-0.010916967862820634,-0.05761533067035075
0.04132757305501295,0.1579438047859597,0.0884004543538641,0.16734412830835202,0.5449840394968112,0.02767903224264756,0.14035409691946793,0.059188843747328246,0.14871090500643108,0.6240671220841253,-0.013648540812365391,-0.017589707866491777,-0.02921161060653585,-0.018633223301920937,0.07908308258731411
0.13743061587577696,0.43702475182928446,0.05822163672031837,0.23567454776317706,0.1316484478114432,0.13010197560360542,0.4860042560567349,0.0349625986806094,0.2243029629936591,0.12462820666539118,-0.007328640272171533,0.048979504227450454,-0.023259038039708968,-0.011371584769517967,-0.007020241146052014
0.07826526323947827,0.09584501933977305,0.3889355101940282,0.34020831482249614,0.09674589240422425,0.07553110853979664,0.07497073235319521,0.4136683252884,0.36016104960166867,0.07566878421693955,-0.0027341546996816346,-0.02087428698657784,0.024732815094371752,0.019952734779172532,-0.0210771081872847
0.0550760883021752,0.11834367069388395,0.45655521978713864,0.21111194928609042,0.1589130719307119,0.03630159484787685,0.10178797697704355,0.497530736458846,0.2110492765823816,0.15333041513385207,-0.018774493454298345,-0.016555693716840403,0.040975516671707346,-6.267270370882705e-5,-0.005582656796859847
0.23464117182556715,0.07404956106428798,0.03987573969275695,0.33879968401757526,0.31263384339981265,0.24615072734688265,0.045798842223790444,0.024662644888268487,0.35541863259946277,0.3279691529415956,0.011509555521315495,-0.028250718840497534,-0.015213094804488462,0.016618948581887505,0.015335309541782971
0.10194336855076512,0.050438494885690785,0.27319105891416395,0.29857665245717957,0.27585042519220054,0.07207974314084,0.03566287643198528,0.2712452117297113,0.3471253124830302,0.27388685621443337,-0.029863625409925126,-0.014775618453705508,-0.001945847184452676,0.04854866002585062,-0.0019635689777671717
0.26911817162003354,0.2117332638762136,0.12863435191148495,0.22333076165093313,0.1671834509413348,0.2598861626991849,0.23877448763749984,0.12422159564504792,0.21566947452994242,0.16144827948832485,-0.009232008920848633,0.02704122376128623,-0.004412756266437029,-0.007661287120990706,-0.005735171453009946
0.2456973437738909,0.2583627060457994,0.10857258174584677,0.20365668728572958,0.1837106811487334,0.24298181732006655,0.2665645129946748,0.10737150993569529,0.2014037576913341,0.18167840205822933,-0.002715526453824363,0.0082018069488754,-0.0012010718101514856,-0.002252929594395492,-0.0020322790905040744
0.03089694883202162,0.3629809775528716,0.04131222184254222,0.37668510112057035,0.1881247506519943,0.01543185717053902,0.37365558942581323,0.0368578219413475,0.38335551763752146,0.19069921382477883,-0.015465091661482598,0.010674611872941608,-0.004454399901194721,0.006670416516951105,0.0025744631727845357
0.030371212374755423,0.10210368371912022,0.14604372270874574,0.5410582747712929,0.18042310642608575,0.019376228804127534,0.09113860338204025,0.1303598574463823,0.5744474582823506,0.18467785208509943,-0.010994983570627889,-0.010965080337079977,-0.015683865262363456,0.033389183511057685,0.004254745659013681
0.30765384266914597,0.1206283537313256,0.20278526985089754,0.2793521439922375,0.0895803897563933,0.28979446636310874,0.11362585005960328,0.24906376824759394,0.26313568779658714,0.0843802275331069,-0.017859376306037233,-0.007002503671722324,0.0462784983966964,-0.016216456195650375,-0.005200162223286411
0.2593212730670464,0.1910165304419216,0.10184395986845358,0.2425126162807785,0.2053056203417999,0.29697870812353455,0.16197250659601642,0.0863586345601705,0.20563868393156287,0.24905146678871568,0.037657435056488164,-0.02904402384590518,-0.015485325308283088,-0.03687393234921563,0.04374584644691579
0.40481424808641686,0.11107031025140424,0.1943795896866134,0.16381122659721536,0.12592462537835025,0.4741959712915298,0.09812461067080429,0.17172062929136186,0.1447135389566112,0.11124524978969287,0.06938172320511293,-0.012945699580599948,-0.02265896039525153,-0.019097687640604155,-0.014679375588657381
0.24300456669048026,0.11114488798030209,0.16723743490174836,0.36149585061104605,0.11711725981642312,0.2593524465219538,0.09011835827443397,0.1770194512362477,0.37854652106802017,0.09496322289934422,0.016347879831473566,-0.021026529705868116,0.00978201633449935,0.017050670456974115,-0.0221540369170789
0.28080290142479114,0.12674918619618422,0.13999829228717667,0.1019019922265504,0.3505476278652976,0.27986679296462946,0.1263196720243423,0.14391944682240956,0.0894953833564982,0.36039870483212055,-0.0009361084601616776,-0.00042951417184192153,0.003921154535232896,-0.012406608870052196,0.00985107696682297
0.14452650174745474,0.38548273167748176,0.055981917111716635,0.30528489740638476,0.10872395205696217,0.14640431522951688,0.42066793822411025,0.03786978144038629,0.3215100722765364,0.07354789282945015,0.0018778134820621462,0.03518520654662849,-0.018112135671330347,0.016225174870151626,-0.03517605922751202
0.16839719040314982,0.22154054381391491,0.21367741856719155,0.07873801003246565,0.317646837183278,0.14777602808267826,0.1944116855091343,0.21630238833372736,0.06909610755349584,0.3724137905209642,-0.020621162320471564,-0.027128858304780623,0.002624969766535812,-0.009641902478969816,0.054766953337686164
0.06862134215069524,0.09472139564920383,0.2287847364690762,0.04885726897236875,0.5590152567586559,0.04974418308909656,0.0695387271204078,0.2272696412538768,0.035868055697788614,0.6175793928388302,-0.018877159061598675,-0.025182668528796026,-0.001515095215199408,-0.012989213274580136,0.0585641360801743
0.14390180499634733,0.2829751923335429,0.2924588917353921,0.09090762403041676,0.18975648690430097,0.14389204902164862,0.28297391120147786,0.29246977019301545,0.09090666212599466,0.18975760745786352,-9.755974698710812e-6,-1.2811320650452096e-6,1.0878457623375581e-5,-9.619044221004236e-7,1.1205535625502527e-6
0.16696007760196552,0.1092870671916359,0.1259036998663774,0.2496840500181181,0.34816510532190315,0.16696008071950857,0.10928705877349244,0.12590358450138878,0.24968403421176522,0.348165241793845,3.117543057040706e-9,-8.41814346008718e-9,-1.1536498861763889e-7,-1.5806352893221742e-8,1.3647194185839595e-7
0.28457676474939625,0.1294424374645331,0.06787443885198194,0.25776057401399816,0.2603457849200905,0.270411651971564,0.12299953084966415,0.0579751623315364,0.23983625696544109,0.3087773978817943,-0.014165112777832223,-0.006442906614868946,-0.00989927652044554,-0.01792431704855707,0.04843161296170384
0.12816394921519494,0.09472048739397432,0.27865064723250976,0.07979460513001305,0.41867031102830793,0.12389987740587136,0.0561756444834571,0.29137111471570754,0.06974076684854268,0.4588125965464213,-0.0042640718093235885,-0.03854484291051722,0.012720467483197773,-0.01005383828147037,0.040142285518113385
0.1418312217332711,0.0542171730168662,0.43109214782175154,0.16418613651658073,0.2086733209115305,0.12983995516740002,0.04963332920918204,0.4673379189749429,0.15030485068327334,0.20288394596520176,-0.011991266565871073,-0.004583843807684167,0.036245771153191386,-0.013881285833307389,-0.005789374946328751
0.4227590077793244,0.14272855785937769,0.18903717531272443,0.15614862921395725,0.08932662983461631,0.4572415457479455,0.11099701463371271,0.20445634374606234,0.15783761098359606,0.06946748488868341,0.03448253796862111,-0.031731543225664974,0.015419168433337904,0.0016889817696388032,-0.019859144945932897
0.2913518104024406,0.5502989466517157,0.07502973000165515,0.021222092780993934,0.06209742016319455,0.29202306345035106,0.5999787522861628,0.047066841444116804,0.01299983510454776,0.04793150771482171,0.0006712530479104362,0.04967980563444707,-0.027962888557538347,-0.008222257676446174,-0.014165912448372842
0.38793219266170825,0.2612429698456077,0.12146299587150533,0.08967947370698702,0.1396823679141916,0.4352456585376106,0.2865845196855486,0.11203180088597006,0.06496009137757511,0.10117792951329568,0.04731346587590235,0.025341549839940913,-0.009431194985535268,-0.024719382329411912,-0.03850443840089593
0.25211884204236135,0.3708367384579763,0.13380015153477293,0.11803803972178933,0.12520622824309996,0.26374431912744184,0.42674588248352996,0.09465407673714292,0.12628123351166026,0.08857448814022507,0.011625477085080493,0.055909144025553636,-0.03914607479763001,0.008243193789870928,-0.036631740102874885
0.12024139625110469,0.13815414325337405,0.11855631275576635,0.08068389004559183,0.542364257694163,0.0756369628859852,0.12387972287640053,0.10630589006294958,0.06355321561595731,0.6306242085587075,-0.04460443336511949,-0.014274420376973518,-0.012250422692816773,-0.01713067442963452,0.08825995086454452
0.052034328919856265,0.17163662806797841,0.23836570316514927,0.1450662209693961,0.39289711887761986,0.04482153184443045,0.14784532139129986,0.20532466205962768,0.12495790103417319,0.47705058367046876,-0.007212797075425818,-0.02379130667667856,-0.033041041105521585,-0.0201083199352229,0.08415346479284891
0.19002663344668222,0.13885082660995576,0.316198213938423,0.06940226243808234,0.28552206356685655,0.16785523506909278,0.12265037651636371,0.3588882180436999,0.04621062425273369,0.30439554611811,-0.02217139837758944,-0.016200450093592056,0.0426900041052769,-0.023191638185348654,0.01887348255125343
0.08870902662630849,0.5322523224389482,0.0309775421280748,0.1181814113485729,0.2298796974580957,0.08025669776988922,0.5694718854927455,0.017875563527905727,0.11497601141576866,0.21741984179369092,-0.008452328856419264,0.037219563053797367,-0.013101978600169074,-0.003205399932804248,-0.012459855664404773
0.12907822649377998,0.15653859816517035,0.21013464383396313,0.09557584468508402,0.40867268682200264,0.10992420894580807,0.13330971489309432,0.1789526020228574,0.08139327140384651,0.49642020273439375,-0.019154017547971913,-0.023228883272076034,-0.031182041811105732,-0.01418257328123751,0.0877475159123911
0.295462347413036,0.1986480546415288,0.1191461499480151,0.204137400842555,0.18260604715486503,0.295462347413091,0.1986480546417892,0.11914614994997902,0.20413740084082674,0.18260604715431414,5.5011550870176507e-14,2.6040281042583047e-13,1.963915141622863e-12,-1.7282564268583656e-12,-5.508926648190027e-13
0.353092245862286,0.23101786161416468,0.08240041987576155,0.19559499163783411,0.13789448100995366,0.35309224585951177,0.23101786161234766,0.08240041988823844,0.19559499165691394,0.13789448098298815,-2.774225293933341e-12,-1.8170187576771468e-12,1.2476894517554626e-11,1.9079821056422475e-11,-2.6965513155730036e-11
0.16691090236796483,0.21960861883315377,0.15746768865913463,0.37992031956914174,0.07609247057060492,0.15572525496847675,0.22956855429347206,0.1687391790962669,0.3972041325068076,0.04876287913497677,-0.011185647399488075,0.009959935460318287,0.01127149043713227,0.017283812937665843,-0.027329591435628152
0.5110359289771119,0.3005914536105161,0.06354546919330446,0.06563370576991963,0.05919344244914803,0.56348469046103,0.28861041121934855,0.05569435285820871,0.048484012490148894,0.04372653297126379,0.05244876148391808,-0.01198104239116754,-0.007851116335095755,-0.017149693279770735,-0.01546690947788424
0.16275611048199268,0.42632064190221075,0.1765627597737208,0.14310682216269915,0.09125366567937662,0.1438490865799782,0.511011109833949,0.15605324644494933,0.12648103019700066,0.0626055269441228,-0.018907023902014486,0.08469046793173829,-0.02050951332877146,-0.016625791965698494,-0.02864813873525382
0.10704222660209785,0.10695132185885521,0.373984738632446,0.11737065957896142,0.29465105332763947,0.08399626250042991,0.08392396738799499,0.4085930304688411,0.1206346909896879,0.30285204865304605,-0.02304596410166794,-0.023027354470860226,0.03460829183639508,0.003264031410726481,0.00820099532540658
0.05443321418102569,0.2645411224738855,0.3526212984772042,0.0615024869438033,0.2669018779240814,0.033827314271209274,0.27356585547311535,0.3743075623599092,0.03821758888153965,0.28008167901422654,-0.020605899909816414,0.009024732999229845,0.021686263882705004,-0.02328489806226365,0.01317980109014516
0.07847254790065787,0.1645496495149907,0.03361425334483441,0.5229660262356335,0.20039752300388355,0.05601536873060609,0.16762854712249584,0.024010563584795554,0.5462911959238896,0.206054324638213,-0.02245717917005178,0.0030788976075051266,-0.009603689760038853,0.023325169688256153,0.005656801634329439
0.13384465564523668,0.3697929272829036,0.2696190607008156,0.13036637793514608,0.0963769784358981,0.12445279561576782,0.38705756790541196,0.28959003129373484,0.12131878935537146,0.07758081582971373,-0.00939186002946886,0.017264640622508376,0.019970970592919246,-0.009047588579774613,-0.018796162606184372
0.0646641177685912,0.44167646379965386,0.1617574515642439,0.28344705267759074,0.048454914189920324,0.045116401385676685,0.48169720663833626,0.13370606334837135,0.3091198570553188,0.03036047157229691,-0.019547716382914512,0.0400207428386824,-0.028051388215872552,0.025672804377728065,-0.018094442617623413
0.15522968744119692,0.45269790321353254,0.10500907326782595,0.08819548828459733,0.19886784779284727,0.1401104587832113,0.48859472714715846,0.09955454764307557,0.05667120581152079,0.21506906061503397,-0.015119228657985623,0.03589682393362592,-0.005454525624750378,-0.031524282473076544,0.0162012128221867
0.15615118655410776,0.21031059221810394,0.30124662084392684,0.24089691338232885,0.09139468700153257,0.115568171199432,0.215901529915209,0.31735919568769966,0.25734676207885554,0.09382434111880388,-0.04058301535467576,0.005590937697105058,0.01611257484377282,0.016449848696526687,0.002429654117271307
0.04634155070675971,0.10931535917085639,0.6045695767054827,0.12043459537206874,0.1193389180448323,0.03156137432841551,0.10583293571610566,0.6552061870751158,0.11611360074789766,0.09128590213246536,-0.014780176378344195,-0.0034824234547507216,0.05063661036963307,-0.0043209946241710845,-0.028053015912366946
0.051448038178382186,0.21404496816354393,0.2549434311535223,0.29382131435782605,0.18574224814672555,0.047479562780177856,0.22413720403718046,0.24927069706646102,0.307658768443489,0.17145376767269174,-0.00396847539820433,0.01009223587363653,-0.0056727340870612875,0.013837454085662948,-0.014288480474033805
0.10375310855326902,0.3931817793296554,0.24906379434851378,0.1800361171695185,0.07396520059904325,0.10334595248281697,0.43528317503318,0.2195889895713758,0.18145225288811576,0.060329630024511485,-0.0004071560704520527,0.04210139570352456,-0.029474804777137986,0.00141613571859725,-0.013635570574531769
0.1449091380807293,0.19371578765334257,0.1884443111148404,0.18371563632593596,0.2892151268251518,0.13887695834550584,0.1856606145120216,0.18060426282110043,0.2103899409027532,0.284468223418619,-0.006032179735223464,-0.008055173141320982,-0.007840048293739965,0.026674304576817243,-0.004746903406532832
0.22031214366465307,0.2175512696358229,0.30384265274401157,0.19642329724543822,0.06187063671007428,0.2086922621859137,0.20607700441057303,0.3511271625167871,0.18606338064844602,0.048040190238280205,-0.01161988147873938,-0.011474265225249886,0.04728450977277554,-0.010359916596992202,-0.013830446471794072
0.07901410534606489,0.33787085458794963,0.35386114896109516,0.07305936262755736,0.15619452847733295,0.05442894253662334,0.3423549165939005,0.38838769631092696,0.06384862111225523,0.150979823446294,-0.02458516280944155,0.004484062005950862,0.03452654734983179,-0.009210741515302129,-0.005214705031038963
0.2387768937266962,0.5489962943025352,0.034744062443752693,0.07714956321371236,0.10033318631330351,0.23258610190852091,0.5985474411016594,0.021563598890386046,0.05998594798094636,0.08731691011848727,-0.006190791818175279,0.0495511467991242,-0.013180463553366648,-0.017163615232766,-0.01301627619481624
0.5264133210012867,0.08575472578878385,0.14172265681961752,0.08371977293068003,0.1623895234596319,0.5888836311638181,0.08401966130516124,0.14697117045043642,0.05103311053882446,0.12909242654175976,0.06247031016253146,-0.0017350644836226087,0.005248513630818907,-0.032686662391855574,-0.03329709691787214
0.07542167117269231,0.3015206239617622,0.10750459205985427,0.05615644190975589,0.4593966708959354,0.06110006470199547,0.3126452126067624,0.10658818716971766,0.04078026038171783,0.47888627513980664,-0.014321606470696843,0.01112458864500021,-0.0009164048901366129,-0.01537618152803806,0.01948960424387125
0.20128936950451043,0.2347752549345571,0.17899535531129845,0.2018872431802797,0.18305277706935427,0.22303615321788928,0.2304897877767474,0.15545019693081286,0.19820210027541607,0.19282176179913457,0.021746783713378848,-0.004285467157809697,-0.023545158380485598,-0.003685142904863631,0.0097689847297803
0.10271943423398969,0.3606705802187533,0.06809404663296369,0.3986881816619565,0.06982775725233689,0.07545632325027768,0.38669179374393875,0.052210409637490865,0.4274535491571449,0.05818792421114783,-0.027263110983712008,0.026021213525185438,-0.015883636995472822,0.028765367495188376,-0.011639833041189061
0.1320769497172871,0.1475240121832057,0.18329392510781645,0.09035112879747842,0.44675398419421253,0.10849528085827476,0.12118434874022928,0.1505677253044855,0.07421939343316461,0.5455332516638458,-0.023581668859012334,-0.026339663442976433,-0.03272619980333094,-0.01613173536431381,0.09877926746963328
0.19389548638425128,0.243110281336678,0.25176703382409976,0.17020356356540212,0.14102363488956884,0.1890305867123445,0.23700825907647913,0.24544950150521508,0.17896539250532875,0.1495462602006326,-0.004864899671906786,-0.006102022260198875,-0.006317532318884683,0.008761828939926636,0.008522625311063764
0.05732532493513958,0.29689150137744047,0.35834520595440456,0.08039270202370655,0.20704526570930873,0.033996406326639535,0.33310345673239933,0.38316296582701326,0.06152907634598954,0.1882080947679584,-0.023328918608500046,0.03621195535495886,0.024817759872608702,-0.01886362567771701,-0.018837170941350317
0.315618531645041,0.23964534000833163,0.08973409759349919,0.18762839528390124,0.16737363546922698,0.3501634655121683,0.23492875700833457,0.07996789334578659,0.1839390045069315,0.15100087962677902,0.034544933867127314,-0.004716582999997054,-0.009766204247712601,-0.0036893907769697254,-0.01637275584244796
0.4611539921095763,0.05580460012849655,0.1897259764716283,0.10658719007346422,0.1867282412168347,0.5474453394984009,0.04213142175794195,0.18897615256762096,0.08047150385139978,0.14097558232463647,0.0862913473888246,-0.013673178370554602,-0.0007498239040073518,-0.026115686222064435,-0.045752658892198234
0.26443587962440096,0.18255085324430365,0.3274867727767847,0.09595251026473559,0.12957398408977516,0.25863276910136773,0.1648234998220411,0.38056759218739483,0.0789849705005264,0.11699116838867013,-0.005803110523033228,-0.01772735342226256,0.05308081941061016,-0.016967539764209186,-0.012582815701105032
0.32670129396818326,0.35510850127589955,0.08777055186948027,0.04432800881308158,0.1860916440733555,0.33380126103740587,0.36283759311489217,0.080950037386041,0.03625625095862813,0.18615485750303284,0.0070999670692226124,0.007729091838992619,-0.0068205144834392745,-0.008071757854453451,6.321342967735566e-5
0.3723549033450479,0.09577479581774852,0.08522027901642446,0.29225845293896513,0.1543915688818141,0.3723552882532258,0.09577461904459461,0.08522012171722025,0.2922584196753476,0.1543915513096118,3.849081778861674e-7,-1.767731539065176e-7,-1.5729920420370913e-7,-3.3263617527090616e-8,-1.7572202304361184e-8
0.11054503195572292,0.09266214003255772,0.1167873600810706,0.19583420921009584,0.48417125872055294,0.07798791311920485,0.08560027936071825,0.1046696024407784,0.1807783420991001,0.5509638629801985,-0.03255711883651807,-0.007061860671839476,-0.012117757640292201,-0.015055867110995741,0.06679260425964556
0.17942213062100906,0.2983997702486948,0.09566176282834714,0.10931115095349678,0.3172051853484521,0.1545241226781721,0.3318914212067771,0.08238760227556433,0.10035315953017966,0.33084369430930693,-0.024898007942836975,0.03349165095808232,-0.013274160552782813,-0.008957991423317116,0.013638508960854834
0.1288942821333399,0.41466942281166014,0.20719171405435705,0.15051390140497964,0.09873067959566334,0.12333253520144614,0.48442077251768884,0.19825145804854502,0.09952475179388426,0.09447048243843587,-0.005561746931893749,0.0697513497060287,-0.008940256005812025,-0.05098914961109538,-0.004260197157227474
0.19081003041722622,0.13189782368833075,0.24680057811558997,0.3023646967987061,0.12812687098014697,0.2010939173704116,0.07693711369089948,0.26827571904637415,0.3186609468881779,0.13503230300413682,0.010283886953185384,-0.05496070999743127,0.021475140930784176,0.01629625008947183,0.006905432023989855
0.08150703136695962,0.1869779732988305,0.05029441415843118,0.42102951157531765,0.26019106960046107,0.052168499069853325,0.19252845498612087,0.0343752694381274,0.4530332233371628,0.26789455316873567,-0.0293385322971063,0.0055504816872903595,-0.015919144720303778,0.03200371176184513,0.007703483568274605
0.059832675182217465,0.27546514312421677,0.04344178886040225,0.5670254793011174,0.05423491353204605,0.05016698744067373,0.2661035683253116,0.025398143363314106,0.6141065526576117,0.04422474821308901,-0.009665687741543735,-0.009361574798905148,-0.018043645497088145,0.04708107335649436,-0.010010165318957036
0.07759993832419765,0.1865237490988724,0.2586359161063154,0.15824790904720054,0.3189924874234139,0.061313453667993394,0.18450933810193912,0.2744450405967665,0.1506266586507389,0.3291055089825621,-0.016286484656204255,-0.00201441099693328,0.015809124490451076,-0.007621250396461637,0.010113021559148172
0.28802399925138794,0.15966642259469618,0.1641436407955709,0.21644030146941465,0.1717256358889304,0.3323955940459445,0.13959973848520255,0.14419593028279126,0.23366537278759572,0.15014336439846587,0.044371594794556546,-0.020066684109493638,-0.01994771051277963,0.017225071318181073,-0.021582271490464516
0.21100016058754315,0.1031257342059388,0.10237783564734014,0.17586228968786505,0.4076339798713129,0.21085634730137845,0.10319306114358337,0.10230805706075505,0.17574242563788997,0.4079001088563931,-0.00014381328616469569,6.732693764456565e-5,-6.97785865850925e-5,-0.00011986404997507694,0.0002661289850802162
0.3730594248500043,0.4467223373830256,0.07662634032384517,0.07627363687512588,0.027318260567999124,0.39027976880868176,0.46735167640901254,0.07348367094995865,0.05234439420927023,0.01654048962307686,0.017220343958677442,0.02062933902598696,-0.0031426693738865197,-0.023929242665855652,-0.010777770944922264
