p0_opt,Subopt_p0,sseqs_used,number_iters,runtime
1.0,0.0,5.0,1.0,0.0
1.0,0.0,10.0,6.0,0.02200007438659668
1.0,7.103873874691423e-6,13.0,9.0,0.01399993896484375
1.0,0.0,20.0,16.0,0.0279998779296875
1.0,0.0,10.0,6.0,0.014000177383422852
1.0,0.0,10.0,6.0,0.009999990463256836
1.0,0.0,15.0,11.0,0.006000041961669922
1.0,0.0,5.0,1.0,0.0
1.0,0.0,5.0,1.0,0.01699995994567871
1.0,0.0,5.0,1.0,0.0019998550415039062
1.0,0.0,10.0,6.0,0.008999824523925781
1.0,1.6459160456767313e-6,9.0,5.0,0.009000062942504883
1.0,5.988849828015115e-6,10.0,6.0,0.009000062942504883
1.0,0.0,11.0,7.0,0.0
1.0,0.0,5.0,1.0,0.0
1.0,0.0,10.0,6.0,0.024000167846679688
1.0,0.0,12.0,8.0,0.012000083923339844
1.0,0.0,16.0,12.0,0.012000083923339844
1.0,0.0,14.0,10.0,0.025999784469604492
1.0,0.0,10.0,6.0,0.009999990463256836
1.0,0.0,16.0,12.0,0.012000083923339844
1.0,0.0,21.0,17.0,0.032000064849853516
1.0,4.071513763816225e-6,19.0,15.0,0.016000032424926758
0.0,0.25120906353919575,38.0,34.0,0.04900002479553223
1.0,0.0,5.0,1.0,0.0
1.0,0.0,5.0,1.0,0.003000020980834961
1.0,0.0,13.0,9.0,0.012000083923339844
1.0,0.0,5.0,1.0,0.0
1.0,0.0,10.0,6.0,0.01399993896484375
1.0,1.7288852902385612e-6,18.0,14.0,0.024000167846679688
1.0,0.0,25.0,21.0,0.023999929428100586
1.0,0.0,10.0,6.0,0.01900005340576172
1.0,0.0,11.0,7.0,0.010999917984008789
1.0,0.0,5.0,1.0,0.002000093460083008
1.0,0.0,11.0,7.0,0.01100015640258789
1.0,0.0,17.0,13.0,0.00599980354309082
1.0,1.0370478714464455e-6,23.0,19.0,0.04400014877319336
1.0,0.0,10.0,6.0,0.005000114440917969
1.0,0.0,11.0,7.0,0.0
1.0,0.0,9.0,5.0,0.00800013542175293
1.0,0.0,29.0,25.0,0.026999950408935547
1.0,0.0,5.0,1.0,0.016000032424926758
1.0,0.0,5.0,1.0,0.002000093460083008
1.0,0.0,10.0,6.0,0.009000062942504883
1.0,0.0,10.0,6.0,0.009000062942504883
1.0,0.0,5.0,1.0,0.0009999275207519531
1.0,0.0,5.0,1.0,0.0009999275207519531
1.0,1.1514571592217629e-5,13.0,9.0,0.0
1.0,0.0,10.0,6.0,0.009000062942504883
1.0,0.0,5.0,1.0,0.0009999275207519531
1.0,0.0,5.0,1.0,0.0009999275207519531
1.0,0.0,25.0,21.0,0.019999980926513672
1.0,0.0,5.0,1.0,0.0
1.0,0.0,10.0,6.0,0.009000062942504883
1.0,0.0,19.0,15.0,0.023999929428100586
1.0,0.0,10.0,6.0,0.0
1.0,0.0,5.0,1.0,0.0
1.0,0.0,5.0,1.0,0.0
1.0,0.0,13.0,9.0,0.015000104904174805
1.0,0.0,5.0,1.0,0.003000020980834961
1.0,0.0,9.0,5.0,0.006999969482421875
1.0,0.0,11.0,7.0,0.006999969482421875
1.0,0.0,18.0,14.0,0.026000022888183594
1.0,0.0,11.0,7.0,0.010999917984008789
1.0,0.0,5.0,1.0,0.0009999275207519531
1.0,1.8627810043714712e-5,9.0,5.0,0.006999969482421875
1.0,0.0,10.0,6.0,0.0009999275207519531
1.0,0.0,19.0,15.0,0.03600001335144043
1.0,0.0,23.0,19.0,0.037999868392944336
1.0,0.0,5.0,1.0,0.002000093460083008
1.0,0.0,10.0,6.0,0.019999980926513672
1.0,0.0,11.0,7.0,0.005000114440917969
1.0,0.0,9.0,5.0,0.020999908447265625
1.0,0.0,5.0,1.0,0.0009999275207519531
1.0,0.0,11.0,7.0,0.013000011444091797
1.0,0.0,5.0,1.0,0.0010001659393310547
1.0,0.0,19.0,15.0,0.026999950408935547
1.0,0.0,10.0,6.0,0.009999990463256836
1.0,0.0,10.0,6.0,0.010999917984008789
1.0,0.0,16.0,12.0,0.007999897003173828
1.0,0.0,5.0,1.0,0.0019998550415039062
1.0,0.0,10.0,6.0,0.01100015640258789
1.0,0.0,16.0,12.0,0.01900005340576172
1.0,0.0,5.0,1.0,0.0
1.0,0.0,5.0,1.0,0.0
1.0,0.0,16.0,12.0,0.03699994087219238
1.0,0.0,11.0,7.0,0.013000011444091797
1.0,0.0,5.0,1.0,0.0
1.0,1.4776885570068836e-6,17.0,13.0,0.02700018882751465
1.0,0.0,19.0,15.0,0.020999908447265625
1.0,0.0,5.0,1.0,0.0
1.0,0.0,5.0,1.0,0.0
1.0,0.0,19.0,15.0,0.04200005531311035
1.0,0.0,21.0,17.0,0.040000200271606445
1.0,7.0477567579257946e-6,9.0,5.0,0.009999990463256836
1.0,0.0,5.0,1.0,0.0009999275207519531
1.0,3.2617607223370415e-6,16.0,12.0,0.02500009536743164
1.0,0.0,10.0,6.0,0.009999990463256836
1.0,0.0,17.0,13.0,0.016000032424926758
