p0_opt,Subopt_p0,sseqs_used,number_iters,runtime
1.0,0.0,2.0,1.0,0.003000020980834961
0.0,0.24456529743676403,7.0,6.0,0.003000020980834961
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.5651160375159816,8.0,7.0,0.02200007438659668
0.0,0.0631560956858981,8.0,7.0,0.009999990463256836
0.0,0.422003440708948,8.0,7.0,0.009999990463256836
1.0,0.0,2.0,1.0,0.0019998550415039062
0.0,0.12158935812724324,8.0,7.0,0.006000041961669922
0.0,0.6492894089270326,6.0,5.0,0.0
0.0,1.5479739771621381,7.0,6.0,0.02200007438659668
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,1.2230482208088023,8.0,7.0,0.009999990463256836
0.0,0.38028382740802663,7.0,6.0,0.009000062942504883
0.0,0.001323004724197803,7.0,6.0,0.007999897003173828
0.0,0.001593648362502498,10.0,9.0,0.0
0.0,0.49584625755138284,8.0,7.0,0.01100015640258789
0.0,0.0037909400678061856,8.0,7.0,0.009999990463256836
0.0,0.13530751550477874,8.0,7.0,0.009000062942504883
0.0,0.3287427449006031,6.0,5.0,0.003999948501586914
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.009151680536384491,8.0,7.0,0.01900005340576172
0.0,0.38939637755660994,7.0,6.0,0.007999897003173828
0.0,0.3437679923301847,7.0,6.0,0.009000062942504883
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.0010001659393310547
0.0,0.002498154150931631,8.0,7.0,0.009999990463256836
0.0,1.4279453150900787,7.0,6.0,0.0
0.0,0.03854876033557761,9.0,8.0,0.021999835968017578
1.0,0.0,2.0,1.0,0.0010001659393310547
1.0,0.0,2.0,1.0,0.026000022888183594
0.0,0.27179317826252436,9.0,8.0,0.020999908447265625
0.0,0.034807445066267394,9.0,8.0,0.010999917984008789
0.0,0.09539678341407216,8.0,7.0,0.009999990463256836
1.0,0.0,2.0,1.0,0.0010001659393310547
0.0,1.5709993048787902,7.0,6.0,0.004999876022338867
0.0,0.4177818672797229,7.0,6.0,0.0
0.0,0.006360374716344589,7.0,6.0,0.02200007438659668
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.002000093460083008
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.23980762602301173,10.0,9.0,0.013000011444091797
1.0,0.0,2.0,1.0,0.0019998550415039062
0.0,0.3424471184426932,7.0,6.0,0.006000041961669922
0.0,0.7627732925795143,8.0,7.0,0.0
0.0,0.19583117400941483,8.0,7.0,0.023000001907348633
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.002000093460083008
0.0,0.6305113372586029,7.0,6.0,0.009999990463256836
1.0,0.0,2.0,1.0,0.0
0.0,0.16627919661484583,7.0,6.0,0.0
0.0,0.2430420087196442,6.0,5.0,0.014000177383422852
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.07352132803979342,11.0,10.0,0.021999835968017578
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.002000093460083008
0.0,0.4129837498578037,9.0,8.0,0.012000083923339844
0.0,0.5539938940094044,8.0,7.0,0.008999824523925781
0.0,0.9204190461221377,7.0,6.0,0.0019998550415039062
0.0,0.12665505429016038,8.0,7.0,0.01900005340576172
0.0,0.4805891473374206,8.0,7.0,0.009000062942504883
0.0,0.8688684023993557,6.0,5.0,0.006999969482421875
0.0,0.013304345143806831,8.0,7.0,0.009000062942504883
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.002000093460083008
1.0,0.0,2.0,1.0,0.002000093460083008
1.0,0.0,2.0,1.0,0.0
0.0,1.1684919704764867,6.0,5.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,1.5871608469863758,6.0,5.0,0.020999908447265625
0.0,0.5996418716837748,8.0,7.0,0.009999990463256836
0.0,1.6648378653880773,6.0,5.0,0.007999897003173828
0.0,0.05809476023716845,8.0,7.0,0.008999824523925781
1.0,0.0,2.0,1.0,0.0
0.0,1.223123766387863,7.0,6.0,0.0
0.0,1.2622399838474585,7.0,6.0,0.023000001907348633
1.0,0.0,2.0,1.0,0.0019998550415039062
1.0,0.0,2.0,1.0,0.0010001659393310547
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,1.4419489801421819,7.0,6.0,0.008999824523925781
1.0,0.0,2.0,1.0,0.0010001659393310547
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.8897946775887551,8.0,7.0,0.009000062942504883
0.0,0.7468770637554211,6.0,5.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.09629040083071369,10.0,9.0,0.02500009536743164
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.002000093460083008
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.0918195615587295,8.0,7.0,0.020000219345092773
0.0,0.014960248430370823,7.0,6.0,0.021999835968017578
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.9194362536635631,6.0,5.0,0.006000041961669922
1.0,0.0,2.0,1.0,0.0019998550415039062
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.0019998550415039062
1.0,0.0,2.0,1.0,0.0010001659393310547
0.0,0.15840207982047103,9.0,8.0,0.010999917984008789
0.0,2.0165115647654717,8.0,7.0,0.0
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.13747012559791738,7.0,6.0,0.02500009536743164
0.0,1.0966181412818616,6.0,5.0,0.006999969482421875
1.0,0.0,2.0,1.0,0.0010001659393310547
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.3094481022173933,7.0,6.0,0.007999897003173828
0.0,0.027554291646236632,10.0,9.0,0.005000114440917969
1.0,0.0,2.0,1.0,0.0
0.0,0.1389251535638773,7.0,6.0,0.019999980926513672
0.0,1.7265943909099724,7.0,6.0,0.007999897003173828
0.0,0.6144278194452151,8.0,7.0,0.01100015640258789
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.0010001659393310547
1.0,0.0,2.0,1.0,0.0019998550415039062
0.0,0.8891949448448706,7.0,6.0,0.005000114440917969
0.0,0.028158870588195616,6.0,5.0,0.0
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.8436705738595925,7.0,6.0,0.023999929428100586
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,1.2466873631580295,7.0,6.0,0.009000062942504883
0.0,0.14432030497967194,9.0,8.0,0.009999990463256836
0.0,0.07145392035902805,9.0,8.0,0.005000114440917969
0.0,0.09667101869341484,9.0,8.0,0.019999980926513672
0.0,0.4095753720158041,7.0,6.0,0.007999897003173828
1.0,0.0,2.0,1.0,0.002000093460083008
0.0,0.18185102066200975,6.0,5.0,0.003999948501586914
1.0,0.0,2.0,1.0,0.0
0.0,1.6879658490879403,8.0,7.0,0.013000011444091797
0.0,0.09605727298350769,8.0,7.0,0.018000125885009766
0.0,0.3055138344886801,8.0,7.0,0.009000062942504883
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.006338717385344349,11.0,10.0,0.015000104904174805
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,1.058086819028776,8.0,7.0,0.003000020980834961
1.0,0.0,2.0,1.0,0.0
0.0,1.2631543947194352,8.0,7.0,0.021000146865844727
0.0,0.19301636141604717,8.0,7.0,0.009999990463256836
1.0,0.0,2.0,1.0,0.0019998550415039062
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.0010001659393310547
0.0,0.9319179331190496,7.0,6.0,0.007999897003173828
0.0,0.05313955044473108,9.0,8.0,0.004000186920166016
1.0,0.0,2.0,1.0,0.0
0.0,1.1714820936463493,6.0,5.0,0.018999814987182617
0.0,0.24215849232453546,9.0,8.0,0.009999990463256836
0.0,0.1753365514149652,7.0,6.0,0.007999897003173828
0.0,0.9071503411645868,6.0,5.0,0.012000083923339844
0.0,0.22728416342533683,9.0,8.0,0.01699995994567871
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.33816031580697914,10.0,9.0,0.010999917984008789
0.0,0.009558644780874051,9.0,8.0,0.009999990463256836
1.0,0.0,2.0,1.0,0.0010001659393310547
1.0,0.0,2.0,1.0,0.0019998550415039062
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.12741822642456718,7.0,6.0,0.005000114440917969
0.0,1.6235906596883403,7.0,6.0,0.0
0.0,0.018954458206544608,9.0,8.0,0.026000022888183594
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.9197911543124958,6.0,5.0,0.006999969482421875
0.0,0.8634168801936977,8.0,7.0,0.008999824523925781
0.0,2.318442350114721,8.0,7.0,0.006000041961669922
0.0,0.22288544766305132,8.0,7.0,0.0
0.0,0.33444363358259127,8.0,7.0,0.01699995994567871
