p0_1,p0_2,p*_1,p*_2,p*-p0_1,p*-p0_2
0.3342597543646794,0.6657402456353206,0.3342597543646795,0.6657402456353205,5.551115123125783e-17,-1.1102230246251565e-16
0.5844079711539032,0.41559202884609686,0.5844079711539036,0.4155920288460965,4.440892098500626e-16,-3.885780586188048e-16
0.7584830854585671,0.24151691454143276,0.7584830854585672,0.2415169145414327,1.1102230246251565e-16,-5.551115123125783e-17
0.4437651866624006,0.5562348133375993,0.44376518666240083,0.5562348133375992,2.220446049250313e-16,-1.1102230246251565e-16
0.4048531962492271,0.5951468037507729,0.39995087233849846,0.6000491276615015,-0.004902323910728645,0.004902323910728645
0.7236407477366849,0.2763592522633151,0.758702532063908,0.24129746793609197,0.03506178432722318,-0.03506178432722312
0.5170314977755929,0.482968502224407,0.5170314977755929,0.4829685022244071,0.0,1.1102230246251565e-16
0.5629451994333071,0.4370548005666928,0.5845548119051011,0.41544518809489894,0.021609612471793938,-0.021609612471793882
0.5162416143685714,0.48375838563142853,0.5162416143685714,0.48375838563142853,0.0,0.0
0.4141493576647006,0.5858506423352995,0.41414935766470085,0.5858506423352992,2.220446049250313e-16,-3.3306690738754696e-16
0.6422556399506784,0.3577443600493216,0.645842487703549,0.354157512296451,0.003586847752870659,-0.0035868477528706033
0.24198274119536048,0.7580172588046395,0.21904573353936363,0.7809542664606364,-0.02293700765599685,0.02293700765599682
0.6552477879829418,0.3447522120170582,0.6913430408545628,0.30865695914543717,0.036095252871620964,-0.03609525287162102
0.7354134338647077,0.2645865661352923,0.7354134338647077,0.2645865661352923,0.0,0.0
0.7054160890511431,0.294583910948857,0.7054160890511431,0.294583910948857,0.0,0.0
0.5232641756689541,0.47673582433104583,0.5232641756689541,0.476735824331046,0.0,1.6653345369377348e-16
0.47658336656225064,0.5234166334377494,0.47658336656225053,0.5234166334377495,-1.1102230246251565e-16,1.1102230246251565e-16
0.471225480118655,0.528774519881345,0.4712254801186548,0.5287745198813453,-2.220446049250313e-16,2.220446049250313e-16
0.4794340420991095,0.5205659579008904,0.47943404209910945,0.5205659579008906,-5.551115123125783e-17,1.1102230246251565e-16
0.6781991242876898,0.3218008757123102,0.6781991242876898,0.3218008757123102,0.0,0.0
0.596077928672417,0.40392207132758295,0.633986434389477,0.366013565610523,0.03790850571705995,-0.03790850571705995
0.5853101232556791,0.41468987674432084,0.5853101232556791,0.4146898767443209,0.0,5.551115123125783e-17
0.6988140071749487,0.3011859928250512,0.6988140071749486,0.3011859928250515,-1.1102230246251565e-16,2.7755575615628914e-16
0.6334811455696743,0.3665188544303257,0.6334811455696742,0.36651885443032584,-1.1102230246251565e-16,1.1102230246251565e-16
0.41549765089173024,0.5845023491082697,0.395682078764306,0.604317921235694,-0.01981557212742424,0.019815572127424352
0.3929315716650209,0.6070684283349791,0.39293157166502074,0.6070684283349792,-1.6653345369377348e-16,1.1102230246251565e-16
0.6847207054338259,0.31527929456617415,0.6847207054338262,0.3152792945661739,3.3306690738754696e-16,-2.7755575615628914e-16
0.3299803044564563,0.6700196955435437,0.3299803044564569,0.6700196955435431,5.551115123125783e-16,-5.551115123125783e-16
0.31350113600693397,0.6864988639930661,0.31350113600693363,0.6864988639930664,-3.3306690738754696e-16,2.220446049250313e-16
0.5597579260218017,0.44024207397819815,0.5597579260218015,0.4402420739781985,-2.220446049250313e-16,3.3306690738754696e-16
0.5604069613617407,0.43959303863825916,0.5662107817533499,0.43378921824665007,0.005803820391609205,-0.005803820391609094
0.6780990387515052,0.3219009612484949,0.7222582874208788,0.2777417125791212,0.044159248669373596,-0.04415924866937365
0.6355597864324151,0.36444021356758494,0.635559786432415,0.364440213567585,-1.1102230246251565e-16,5.551115123125783e-17
0.41362915488045204,0.5863708451195481,0.40890920793301966,0.5910907920669803,-0.004719946947432385,0.004719946947432274
0.4753649573424477,0.5246350426575522,0.47536495734244794,0.524635042657552,2.220446049250313e-16,-2.220446049250313e-16
0.7559329762926966,0.2440670237073034,0.811533091110007,0.18846690888999296,0.05560011481731042,-0.05560011481731045
0.5411553622578079,0.45884463774219214,0.5616523457265601,0.43834765427343997,0.020496983468752172,-0.020496983468752172
0.6957611062333112,0.30423889376668883,0.6957611062333111,0.30423889376668894,-1.1102230246251565e-16,1.1102230246251565e-16
0.31800214051325176,0.6819978594867482,0.31800214051325165,0.6819978594867483,-1.1102230246251565e-16,1.1102230246251565e-16
0.2862797818673242,0.7137202181326757,0.28627978186732445,0.7137202181326756,2.220446049250313e-16,-1.1102230246251565e-16
0.41603576733992564,0.5839642326600745,0.41603576733992564,0.5839642326600744,0.0,-1.1102230246251565e-16
0.8115420057953696,0.18845799420463033,0.8705279744456349,0.12947202555436507,0.058985968650265286,-0.05898596865026526
0.3765375830534147,0.6234624169465853,0.37653758305341456,0.6234624169465854,-1.6653345369377348e-16,1.1102230246251565e-16
0.63729370941829,0.36270629058171,0.6372937094182906,0.36270629058170945,5.551115123125783e-16,-5.551115123125783e-16
0.6879332378634396,0.31206676213656037,0.6879332378634397,0.31206676213656026,1.1102230246251565e-16,-1.1102230246251565e-16
0.42767913456320544,0.5723208654367945,0.42767913456320533,0.5723208654367947,-1.1102230246251565e-16,2.220446049250313e-16
0.7541394311214409,0.24586056887855914,0.7541394311214408,0.24586056887855928,-1.1102230246251565e-16,1.3877787807814457e-16
0.2574311882974471,0.7425688117025528,0.23267025088299795,0.767329749117002,-0.024760937414449152,0.02476093741444918
0.32838476100431535,0.6716152389956845,0.32838476100431524,0.6716152389956848,-1.1102230246251565e-16,2.220446049250313e-16
0.6379549657100285,0.3620450342899715,0.7232848641467392,0.2767151358532608,0.08532989843671068,-0.08532989843671068
0.2831555200475471,0.7168444799524529,0.26818868539111385,0.7318113146088862,-0.014966834656433281,0.014966834656433226
0.47357570141268235,0.5264242985873178,0.4847382898956681,0.515261710104332,0.011162588482985736,-0.011162588482985791
0.7851791087325718,0.21482089126742818,0.8471310279769865,0.15286897202301347,0.06195191924441468,-0.061951919244414705
0.3823971407263376,0.6176028592736623,0.38239714072633785,0.6176028592736621,2.220446049250313e-16,-2.220446049250313e-16
0.8249793506690172,0.1750206493309828,0.869661494967707,0.13033850503229305,0.044682144298689774,-0.04468214429868975
0.6170294307035611,0.3829705692964388,0.6170294307035612,0.38297056929643886,1.1102230246251565e-16,5.551115123125783e-17
0.41821746890410816,0.5817825310958918,0.418217468904108,0.5817825310958921,-1.6653345369377348e-16,2.220446049250313e-16
0.6727322142138238,0.3272677857861761,0.7477472935702637,0.25225270642973624,0.07501507935643992,-0.07501507935643986
0.6353070723229739,0.36469292767702605,0.6409780690693878,0.3590219309306122,0.005670996746413914,-0.005670996746413859
0.448298381485193,0.551701618514807,0.4482983814851932,0.5517016185148068,1.6653345369377348e-16,-2.220446049250313e-16
0.37815748871550203,0.621842511284498,0.3781574887155023,0.6218425112844976,2.7755575615628914e-16,-3.3306690738754696e-16
0.20770561502410836,0.7922943849758917,0.1588051165275593,0.8411948834724408,-0.048900498496549066,0.048900498496549094
0.6514483872520721,0.34855161274792784,0.6908370708338804,0.30916292916611965,0.03938868358180825,-0.03938868358180819
0.27168262980181135,0.7283173701981887,0.27168262980181146,0.7283173701981885,1.1102230246251565e-16,-1.1102230246251565e-16
0.32867913047979147,0.6713208695202085,0.2973667363166083,0.7026332636833917,-0.031312394163183155,0.03131239416318321
0.6384645390800318,0.3615354609199683,0.6479538631573036,0.3520461368426963,0.009489324077271877,-0.009489324077271988
0.6677811239059431,0.33221887609405676,0.6677811239059435,0.3322188760940566,3.3306690738754696e-16,-1.6653345369377348e-16
0.47586852499195326,0.5241314750080467,0.4758685249919533,0.5241314750080467,5.551115123125783e-17,0.0
0.4639896563013529,0.5360103436986471,0.46398965630135275,0.5360103436986473,-1.6653345369377348e-16,2.220446049250313e-16
0.7371981139380419,0.26280188606195815,0.8099681063025742,0.19003189369742574,0.0727699923645323,-0.07276999236453241
0.6694127475928081,0.3305872524071918,0.669412747592808,0.330587252407192,-1.1102230246251565e-16,2.220446049250313e-16
0.43015672342047306,0.5698432765795269,0.43015672342047295,0.569843276579527,-1.1102230246251565e-16,1.1102230246251565e-16
0.3677602378483756,0.6322397621516245,0.36776023784837547,0.6322397621516245,-1.1102230246251565e-16,0.0
0.5642490235696903,0.43575097643030974,0.5642490235696904,0.4357509764303096,1.1102230246251565e-16,-1.6653345369377348e-16
0.5546678887054334,0.4453321112945666,0.5546678887054333,0.44533211129456673,-1.1102230246251565e-16,1.1102230246251565e-16
0.2964213220280633,0.7035786779719366,0.27069736519716336,0.7293026348028366,-0.025723956830899952,0.025723956830900008
0.5220919360300778,0.4779080639699223,0.5220919360300778,0.4779080639699222,0.0,-1.1102230246251565e-16
0.628374299321933,0.37162570067806694,0.628374299321933,0.371625700678067,0.0,5.551115123125783e-17
0.4542073334840217,0.5457926665159782,0.4542073334840215,0.5457926665159786,-2.220446049250313e-16,3.3306690738754696e-16
0.6338288136600351,0.36617118633996487,0.6420117597764504,0.35798824022354964,0.008182946116415346,-0.008182946116415235
0.52376710795668,0.4762328920433199,0.5237671079566804,0.47623289204331964,3.3306690738754696e-16,-2.7755575615628914e-16
0.7283299033264052,0.2716700966735947,0.7413384989291911,0.25866150107080893,0.013008595602785888,-0.013008595602785777
0.4060092942694063,0.5939907057305938,0.40600929426940613,0.5939907057305939,-1.6653345369377348e-16,1.1102230246251565e-16
0.29220898292775954,0.7077910170722405,0.2642378046999195,0.7357621953000805,-0.027971178227840066,0.02797117822784001
0.4280282010986478,0.5719717989013522,0.42802820109864786,0.5719717989013522,5.551115123125783e-17,0.0
0.30008744032838697,0.699912559671613,0.2889941805972412,0.7110058194027589,-0.011093259731145777,0.011093259731145833
0.242309853883596,0.7576901461164041,0.21331978930019563,0.7866802106998043,-0.028990064583400366,0.028990064583400255
0.5952767548921214,0.40472324510787855,0.5952767548921214,0.4047232451078786,0.0,5.551115123125783e-17
0.29911757695270946,0.7008824230472904,0.27653308094661955,0.7234669190533805,-0.022584496006089916,0.022584496006090027
0.7569811204898294,0.24301887951017057,0.7932150717779006,0.20678492822209932,0.036233951288071276,-0.03623395128807125
0.5420617702929704,0.4579382297070297,0.5420617702929704,0.4579382297070296,0.0,-1.1102230246251565e-16
0.5276864554678908,0.47231354453210916,0.533034671824148,0.466965328175852,0.005348216356257152,-0.005348216356257152
0.42093178578164414,0.5790682142183557,0.42093178578164425,0.5790682142183557,1.1102230246251565e-16,0.0
0.2915707313456971,0.7084292686543028,0.2726016184231766,0.7273983815768233,-0.018969112922520515,0.01896911292252057
0.21869248382047254,0.7813075161795274,0.1877605606012861,0.8122394393987139,-0.030931923219186447,0.030931923219186475
0.4608995137735105,0.5391004862264895,0.4608995137735107,0.5391004862264893,1.6653345369377348e-16,-2.220446049250313e-16
0.7842139029892417,0.21578609701075832,0.8048515683417087,0.1951484316582913,0.020637665352467027,-0.020637665352467027
0.3029488863789983,0.6970511136210017,0.30294888637899814,0.6970511136210018,-1.6653345369377348e-16,1.1102230246251565e-16
0.6470830505006083,0.3529169494993917,0.6470830505006083,0.3529169494993918,0.0,1.1102230246251565e-16
0.3340226445529827,0.6659773554470174,0.3340226445529829,0.6659773554470171,2.220446049250313e-16,-3.3306690738754696e-16
0.3883259701788361,0.6116740298211638,0.388325970178836,0.6116740298211639,-5.551115123125783e-17,1.1102230246251565e-16
0.5607931482270981,0.4392068517729019,0.5607931482270981,0.43920685177290186,0.0,-5.551115123125783e-17
0.3701728923848817,0.6298271076151183,0.3701728923848816,0.6298271076151184,-1.1102230246251565e-16,1.1102230246251565e-16
0.716809233782163,0.283190766217837,0.7300895942486657,0.26991040575133424,0.013280360466502716,-0.013280360466502772
0.30171561061678565,0.6982843893832144,0.2653848771431845,0.7346151228568155,-0.03633073347360116,0.03633073347360116
0.281716111156981,0.718283888843019,0.22202113399171491,0.7779788660082851,-0.05969497716526606,0.05969497716526617
0.2754170015313365,0.7245829984686636,0.2683470299189085,0.7316529700810914,-0.007069971612428005,0.007069971612427839
0.7167614477928453,0.28323855220715455,0.7986344324009074,0.2013655675990926,0.08187298460806203,-0.08187298460806194
0.549476950921132,0.45052304907886803,0.5494769509211318,0.45052304907886825,-2.220446049250313e-16,2.220446049250313e-16
0.4717073073007113,0.5282926926992888,0.4717073073007112,0.5282926926992888,-1.1102230246251565e-16,0.0
0.48015304064710806,0.519846959352892,0.4801530406471081,0.5198469593528918,5.551115123125783e-17,-2.220446049250313e-16
0.5027580600850274,0.4972419399149725,0.5027580600850275,0.4972419399149725,1.1102230246251565e-16,0.0
0.4406078972004494,0.5593921027995505,0.44060789720044974,0.5593921027995503,3.3306690738754696e-16,-2.220446049250313e-16
0.4247079651685472,0.5752920348314527,0.4247079651685469,0.5752920348314531,-2.7755575615628914e-16,3.3306690738754696e-16
0.5174736744126595,0.4825263255873406,0.5174736744126598,0.4825263255873402,3.3306690738754696e-16,-3.885780586188048e-16
0.6794705239618164,0.3205294760381835,0.6829439894762283,0.3170560105237718,0.0034734655144118554,-0.003473465514411689
0.20799102551722978,0.7920089744827702,0.1411969918825585,0.8588030081174415,-0.06679403363467129,0.06679403363467129
0.21530764791469845,0.7846923520853015,0.1656505053119672,0.8343494946880328,-0.04965714260273124,0.04965714260273124
0.6847642633955107,0.31523573660448945,0.6847642633955104,0.3152357366044896,-2.220446049250313e-16,1.6653345369377348e-16
0.14702216688960942,0.8529778331103905,0.12311459539302959,0.8768854046069704,-0.023907571496579835,0.02390757149657985
0.40951509172889305,0.5904849082711069,0.40951509172889333,0.5904849082711067,2.7755575615628914e-16,-2.220446049250313e-16
0.39722033296981085,0.6027796670301891,0.39389463037133443,0.6061053696286656,-0.003325702598476421,0.003325702598476421
0.7812774321352496,0.21872256786475047,0.7929813598270496,0.20701864017295035,0.011703927691800065,-0.01170392769180012
0.3265265852365236,0.6734734147634764,0.25232754109919825,0.7476724589008018,-0.07419904413732537,0.07419904413732537
0.5684112273520553,0.4315887726479447,0.5684112273520548,0.4315887726479452,-4.440892098500626e-16,4.996003610813204e-16
0.5124211758001962,0.4875788241998038,0.5124211758001962,0.4875788241998038,0.0,0.0
0.6726251536799264,0.3273748463200736,0.6726251536799265,0.32737484632007346,1.1102230246251565e-16,-1.1102230246251565e-16
0.2711299759570582,0.7288700240429418,0.20992031882787748,0.7900796811721225,-0.061209657129180695,0.061209657129180695
0.45788371882285067,0.5421162811771494,0.4578837188228507,0.5421162811771493,5.551115123125783e-17,-1.1102230246251565e-16
0.6027049958049265,0.39729500419507346,0.6027049958049266,0.3972950041950734,1.1102230246251565e-16,-5.551115123125783e-17
0.4731267773709928,0.5268732226290073,0.4731267773709927,0.5268732226290074,-1.1102230246251565e-16,1.1102230246251565e-16
0.5116021780114274,0.48839782198857257,0.5116021780114274,0.4883978219885726,0.0,5.551115123125783e-17
0.4357583478182205,0.5642416521817796,0.41558210396731354,0.5844178960326865,-0.02017624385090694,0.020176243850906883
0.5004762495413047,0.4995237504586954,0.5004762495413048,0.4995237504586953,1.1102230246251565e-16,-1.1102230246251565e-16
0.7053658389570342,0.29463416104296586,0.7164634288586764,0.2835365711413237,0.011097589901642224,-0.011097589901642169
0.758680518196258,0.24131948180374188,0.7921230796110202,0.20787692038897976,0.033442561414762206,-0.03344256141476212
0.3585556258789095,0.6414443741210906,0.31874566936049986,0.6812543306395001,-0.03980995651840963,0.03980995651840957
0.6567425798507891,0.3432574201492108,0.6567425798507893,0.34325742014921073,2.220446049250313e-16,-5.551115123125783e-17
0.2529821365444529,0.7470178634555471,0.19364743872956208,0.8063525612704379,-0.05933469781489081,0.05933469781489076
0.5703927828492864,0.4296072171507136,0.5703927828492864,0.4296072171507136,0.0,0.0
0.6200521177261779,0.3799478822738221,0.6200521177261776,0.3799478822738223,-2.220446049250313e-16,2.220446049250313e-16
0.4966571635212843,0.5033428364787157,0.49665716352128436,0.5033428364787157,5.551115123125783e-17,0.0
0.4082258703640725,0.5917741296359275,0.39771100086385525,0.6022889991361448,-0.010514869500217239,0.010514869500217294
0.5531273604419803,0.44687263955801965,0.5531273604419803,0.44687263955801965,0.0,0.0
0.5989123429501592,0.4010876570498409,0.5989123429501594,0.4010876570498407,2.220446049250313e-16,-2.220446049250313e-16
0.5756339355699335,0.4243660644300665,0.5756339355699338,0.4243660644300663,3.3306690738754696e-16,-2.220446049250313e-16
0.6633506331017829,0.3366493668982172,0.6633506331017824,0.3366493668982175,-4.440892098500626e-16,3.3306690738754696e-16
0.5493983970385585,0.45060160296144136,0.5493983970385585,0.45060160296144147,0.0,1.1102230246251565e-16
0.73441671625242,0.26558328374758,0.7776080990863893,0.22239190091361066,0.04319138283396928,-0.04319138283396934
0.4468039333971747,0.5531960666028253,0.4468039333971751,0.5531960666028249,3.885780586188048e-16,-3.3306690738754696e-16
0.5260357098105728,0.4739642901894271,0.5260357098105728,0.4739642901894272,0.0,1.1102230246251565e-16
0.8181560258282026,0.1818439741717975,0.8543960235829591,0.14560397641704087,0.0362399977547565,-0.03623999775475664
0.7376774225030124,0.2623225774969876,0.8120615805698864,0.18793841943011358,0.07438415806687404,-0.07438415806687404
0.6974086156893077,0.3025913843106924,0.6974086156893078,0.3025913843106922,1.1102230246251565e-16,-1.6653345369377348e-16
0.5642941463237721,0.4357058536762279,0.5642941463237718,0.43570585367622827,-2.220446049250313e-16,3.885780586188048e-16
0.4703371516551624,0.5296628483448376,0.47033715165516193,0.529662848344838,-4.440892098500626e-16,4.440892098500626e-16
0.4145212504937618,0.5854787495062382,0.414521250493762,0.5854787495062381,1.6653345369377348e-16,-1.1102230246251565e-16
0.3158666897302084,0.6841333102697916,0.3098469924944728,0.6901530075055272,-0.006019697235735644,0.006019697235735588
0.8066988057222739,0.19330119427772618,0.8605692990367542,0.13943070096324586,0.05387049331448024,-0.05387049331448032
0.6595400560477059,0.3404599439522942,0.6595400560477058,0.3404599439522942,-1.1102230246251565e-16,0.0
0.40680505485588725,0.5931949451441128,0.38552360006453745,0.6144763999354625,-0.021281454791349796,0.021281454791349796
0.5183346704102239,0.48166532958977615,0.5183346704102237,0.4816653295897763,-1.1102230246251565e-16,1.6653345369377348e-16
0.31818028536912524,0.6818197146308748,0.3023398164086272,0.6976601835913727,-0.01584046896049801,0.015840468960497955
0.19669407098522512,0.8033059290147749,0.14515650181992848,0.8548434981800715,-0.05153756916529664,0.051537569165296615
0.21687597720409263,0.7831240227959073,0.17233692686064328,0.8276630731393567,-0.04453905034344935,0.044539050343449405
0.28934828768906207,0.7106517123109378,0.2718937802722363,0.7281062197277637,-0.01745450741682575,0.01745450741682586
0.22048317510803422,0.7795168248919658,0.15451979486806933,0.8454802051319307,-0.0659633802399649,0.06596338023996484
0.22787629597523712,0.7721237040247629,0.2278762959752369,0.7721237040247632,-2.220446049250313e-16,2.220446049250313e-16
0.5263671615684891,0.473632838431511,0.526367161568489,0.473632838431511,-1.1102230246251565e-16,0.0
0.47806266359592425,0.5219373364040757,0.47806266359592425,0.5219373364040758,0.0,1.1102230246251565e-16
0.39165918385204507,0.6083408161479549,0.39165918385204507,0.608340816147955,0.0,1.1102230246251565e-16
0.8079999255397412,0.19200007446025882,0.8591273978798354,0.14087260212016464,0.05112747234009418,-0.05112747234009418
0.3371777750241976,0.6628222249758023,0.337177775024198,0.662822224975802,3.885780586188048e-16,-3.3306690738754696e-16
0.6855614087539035,0.3144385912460965,0.7070896036031064,0.2929103963968936,0.021528194849202875,-0.02152819484920293
0.7570183266393008,0.24298167336069915,0.7922869368696474,0.2077130631303526,0.03526861023034655,-0.03526861023034655
0.6857751013273037,0.3142248986726963,0.7326193086113956,0.26738069138860443,0.04684420728409189,-0.04684420728409189
0.6404726742675141,0.35952732573248597,0.6404726742675138,0.3595273257324862,-3.3306690738754696e-16,2.220446049250313e-16
0.2917624131891877,0.7082375868108122,0.29176241318918794,0.7082375868108121,2.220446049250313e-16,-1.1102230246251565e-16
0.5582549633272905,0.4417450366727096,0.5582549633272904,0.44174503667270953,-1.1102230246251565e-16,-5.551115123125783e-17
0.4348598781463287,0.5651401218536712,0.4348598781463287,0.5651401218536712,0.0,0.0
0.48012322257502843,0.5198767774249716,0.48012322257502843,0.5198767774249715,0.0,-1.1102230246251565e-16
0.47442490560327627,0.5255750943967238,0.47442490560327644,0.5255750943967236,1.6653345369377348e-16,-2.220446049250313e-16
0.7051478398390952,0.2948521601609047,0.7051478398390953,0.29485216016090465,1.1102230246251565e-16,-5.551115123125783e-17
0.4250888456393214,0.5749111543606786,0.4250888456393215,0.5749111543606786,5.551115123125783e-17,0.0
0.3685503636169125,0.6314496363830875,0.36855036361691274,0.6314496363830873,2.220446049250313e-16,-2.220446049250313e-16
0.6066139362665224,0.39338606373347773,0.6066139362665224,0.3933860637334776,0.0,-1.1102230246251565e-16
0.4125049133130352,0.5874950866869648,0.41250491331303535,0.5874950866869647,1.6653345369377348e-16,-1.1102230246251565e-16
0.648930493695981,0.35106950630401895,0.6489304936959812,0.3510695063040188,2.220446049250313e-16,-1.6653345369377348e-16
0.44113925204763393,0.5588607479523661,0.44113925204763416,0.558860747952366,2.220446049250313e-16,-1.1102230246251565e-16
0.5359483634300505,0.46405163656994947,0.5359483634300504,0.46405163656994963,-1.1102230246251565e-16,1.6653345369377348e-16
0.3229147877879077,0.6770852122120924,0.32291478778790783,0.6770852122120922,1.1102230246251565e-16,-2.220446049250313e-16
0.52844937784097,0.47155062215902993,0.5284493778409701,0.4715506221590299,1.1102230246251565e-16,-5.551115123125783e-17
0.40916346666284586,0.590836533337154,0.4091634666628456,0.5908365333371544,-2.7755575615628914e-16,3.3306690738754696e-16
0.46104923580306467,0.5389507641969353,0.4610492358030648,0.5389507641969352,1.1102230246251565e-16,-1.1102230246251565e-16
0.3541734540924864,0.6458265459075136,0.3384903976538775,0.6615096023461225,-0.0156830564386089,0.0156830564386089
0.785658920681754,0.21434107931824598,0.8146333637673322,0.18536663623266775,0.028974443085578172,-0.028974443085578228
0.27404126776743326,0.7259587322325668,0.24541626215957896,0.754583737840421,-0.028625005607854304,0.028625005607854193
0.38621201178188175,0.6137879882181182,0.3862120117818813,0.6137879882181188,-4.440892098500626e-16,5.551115123125783e-16
0.5731782851013176,0.42682171489868226,0.573178285101318,0.426821714898682,3.3306690738754696e-16,-2.7755575615628914e-16
0.7870264425827572,0.21297355741724283,0.7870264425827569,0.21297355741724305,-3.3306690738754696e-16,2.220446049250313e-16
0.6840586213959202,0.3159413786040797,0.7570515143770277,0.2429484856229723,0.07299289298110745,-0.07299289298110742
0.5601550489313712,0.43984495106862875,0.560155048931371,0.439844951068629,-2.220446049250313e-16,2.220446049250313e-16
0.6319002971382555,0.36809970286174465,0.6319002971382557,0.3680997028617443,2.220446049250313e-16,-3.3306690738754696e-16
0.5244590830740788,0.4755409169259212,0.5244590830740785,0.4755409169259215,-3.3306690738754696e-16,2.7755575615628914e-16
0.7376481946298301,0.26235180537016994,0.7376481946298299,0.2623518053701701,-2.220446049250313e-16,1.6653345369377348e-16
0.5622370881663429,0.437762911833657,0.5622370881663428,0.4377629118336573,-1.1102230246251565e-16,2.7755575615628914e-16
0.3197403571068777,0.6802596428931224,0.2778669834158149,0.7221330165841852,-0.04187337369106281,0.04187337369106281
0.48216944313213816,0.5178305568678618,0.4821694431321379,0.5178305568678622,-2.7755575615628914e-16,3.3306690738754696e-16
0.27630164035926363,0.7236983596407364,0.25347370518647794,0.7465262948135221,-0.022827935172785696,0.022827935172785696
0.7443632409819003,0.2556367590180996,0.750994407765642,0.24900559223435803,0.006631166783741649,-0.006631166783741593
0.4711055171630485,0.5288944828369515,0.47110551716304844,0.5288944828369516,-5.551115123125783e-17,1.1102230246251565e-16
0.5751259415352211,0.4248740584647788,0.5961130610678881,0.4038869389321119,0.020987119532666965,-0.02098711953266691
0.4891336612533038,0.5108663387466962,0.48913366125330404,0.5108663387466961,2.220446049250313e-16,-1.1102230246251565e-16
0.31132820416675305,0.6886717958332469,0.3015926752224781,0.6984073247775219,-0.00973552894427493,0.009735528944274985
0.6856972127875057,0.3143027872124943,0.6856972127875055,0.31430278721249444,-2.220446049250313e-16,1.6653345369377348e-16
0.468781495827164,0.531218504172836,0.4687814958271636,0.5312185041728363,-3.885780586188048e-16,3.3306690738754696e-16
0.6712651422926001,0.3287348577073999,0.6712651422926,0.32873485770739996,-1.1102230246251565e-16,5.551115123125783e-17
0.5705264383319257,0.42947356166807427,0.5900041142544152,0.40999588574558476,0.0194776759224895,-0.0194776759224895
0.5632985854209134,0.43670141457908657,0.5632985854209133,0.4367014145790867,-1.1102230246251565e-16,1.1102230246251565e-16
0.5821010453320936,0.41789895466790644,0.5821010453320935,0.41789895466790655,-1.1102230246251565e-16,1.1102230246251565e-16
0.23947311639044508,0.7605268836095549,0.2394731163904449,0.7605268836095551,-1.6653345369377348e-16,2.220446049250313e-16
0.7222469765332403,0.27775302346675956,0.7256061259165789,0.2743938740834211,0.003359149383338589,-0.003359149383338478
0.3723001191957219,0.6276998808042781,0.3723001191957221,0.627699880804278,1.6653345369377348e-16,-1.1102230246251565e-16
