p0_opt,Subopt_p0,sseqs_used,number_iters,runtime
1.0,0.0,2.0,1.0,0.0
0.0,0.24788052296232355,6.0,5.0,0.01699995994567871
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.5684771643444743,6.0,5.0,0.018000125885009766
0.0,0.06450504095767481,5.0,4.0,0.0
0.0,0.4342112336989075,6.0,5.0,0.0029997825622558594
1.0,0.0,2.0,1.0,0.0
0.0,0.19263675665723617,5.0,4.0,0.016000032424926758
0.0,0.6564345625073158,5.0,4.0,0.0
0.0,1.568203904778934,6.0,5.0,0.01699995994567871
1.0,0.0,2.0,1.0,0.0
0.0,1.2774816994591114,6.0,5.0,0.0
0.0,0.3843849595084878,6.0,5.0,0.014000177383422852
0.0,0.005085680737043022,5.0,4.0,0.0
0.0,0.012999358260991816,6.0,5.0,0.019999980926513672
0.0,0.540761023044182,5.0,4.0,0.005000114440917969
0.0,0.01188212568850662,6.0,5.0,0.006999969482421875
0.0,0.16848066683106688,6.0,5.0,0.006999969482421875
0.0,0.3352244681342474,5.0,4.0,0.005000114440917969
1.0,0.0,2.0,1.0,0.0010001659393310547
1.0,0.0,2.0,1.0,0.0
0.0,0.030354644784815792,6.0,5.0,0.0
0.0,0.41106605635034704,6.0,5.0,0.017999887466430664
0.0,0.38416765122649477,5.0,4.0,0.00800013542175293
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.002000093460083008
0.0,0.0026607988249124533,7.0,6.0,0.00800013542175293
0.0,1.4972780127460958,5.0,4.0,0.0
0.0,0.07063869674110526,6.0,5.0,0.0
1.0,0.0,2.0,1.0,0.014999866485595703
1.0,0.0,2.0,1.0,0.002000093460083008
0.0,0.28251270803453465,6.0,5.0,0.006999969482421875
0.0,0.08786154882492034,6.0,5.0,0.006000041961669922
0.0,0.16458197371359162,5.0,4.0,0.006000041961669922
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,1.573355959512873,6.0,5.0,0.006999969482421875
0.0,0.4962827004877606,5.0,4.0,0.003999948501586914
0.0,0.014525163180119833,5.0,4.0,0.0
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.2528070697058111,6.0,5.0,0.02200007438659668
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.35096200461270227,6.0,5.0,0.006000041961669922
0.0,0.7837038095107702,6.0,5.0,0.0070002079010009766
0.0,0.20196876777931336,6.0,5.0,0.006000041961669922
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.002000093460083008
0.0,0.6344958013815949,6.0,5.0,0.007999897003173828
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.2328615914314583,5.0,4.0,0.006000041961669922
0.0,0.2430420087196442,6.0,5.0,0.00800013542175293
1.0,0.0,2.0,1.0,0.0009999275207519531
1.0,0.0,2.0,1.0,0.0009999275207519531
0.0,0.13905859447120136,6.0,5.0,0.0070002079010009766
1.0,0.0,2.0,1.0,0.0
1.0,0.0,2.0,1.0,0.0
0.0,0.43217679237397877,6.0,5.0,0.0
0.0,0.6219900104040609,5.0,4.0,0.014999866485595703
0.0,0.9428012977104824,5.0,4.0,0.0
0.0,0.21138236843838765,5.0,4.0,0.01900005340576172
0.0,0.49898957337071675,6.0,5.0,0.006999969482421875
0.0,0.8696652567707642,5.0,4.0,0.005000114440917969
0.0,0.03633910007308136,6.0,5.0,0.007999897003173828
1.0,0.0,2.0,1.0,0.002000093460083008
1.0,0.0,2.0,1.0,0.0009999275207519531
